Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
30,2000,12,0,9,1,9,16,100,0
30,2000,12,0,9,1,9,17,99,0
30,2000,12,0,9,1,9,18,99,0
30,2000,12,0,9,1,9,19,95,0
30,2000,12,0,9,1,9,20,96,0
30,2000,12,0,9,1,9,21,94,0
30,2000,12,0,9,1,9,22,93,0
30,2000,12,0,9,1,9,23,96,0
30,2000,12,0,9,1,9,24,94,0
30,2000,12,0,9,1,9,25,92,0
30,2000,12,0,9,1,9,26,91,0
30,2000,12,0,9,1,9,27,94,0
30,2000,12,0,9,1,9,28,98,0
30,2000,12,0,9,1,9,29,98,0
30,2000,12,0,9,1,9,30,96,0
30,2000,12,0,10,1,10,1,96,0
30,2000,12,0,10,1,10,2,94,0
30,2000,12,0,10,1,10,3,94,0
30,2000,12,0,10,1,10,4,95,0
30,2000,12,0,10,1,10,5,97,0
30,2000,12,0,10,1,10,6,98,0
30,2000,12,0,10,1,10,7,99,0
30,2000,12,0,10,1,10,8,101,0
30,2000,12,0,10,1,10,9,99,0
30,2000,12,0,10,1,10,10,99,0
30,2000,12,0,10,1,10,11,99,0
30,2000,12,0,10,1,10,12,100,0
30,2000,12,0,10,1,10,13,100,0
30,2000,12,0,10,1,10,14,100,0
30,2000,12,0,10,1,10,15,102,0
30,2000,12,0,10,1,10,16,100,0
30,2000,12,0,10,1,10,17,99,0
30,2000,12,0,10,1,10,18,99,0
30,2000,12,0,10,1,10,19,95,0
30,2000,12,0,10,1,10,20,96,0
30,2000,12,0,10,1,10,21,94,0
30,2000,12,0,10,1,10,22,93,0
30,2000,12,0,10,1,10,23,96,0
30,2000,12,0,10,1,10,24,94,0
30,2000,12,0,10,1,10,25,92,0
30,2000,12,0,10,1,10,26,91,0
30,2000,12,0,10,1,10,27,94,0
30,2000,12,0,10,1,10,28,98,0
30,2000,12,0,10,1,10,29,98,0
30,2000,12,0,10,1,10,30,96,0
30,2000,12,0,11,1,11,1,96,0
30,2000,12,0,11,1,11,2,94,0
30,2000,12,0,11,1,11,3,94,0
30,2000,12,0,11,1,11,4,95,0
30,2000,12,0,11,1,11,5,97,0
30,2000,12,0,11,1,11,6,98,0
30,2000,12,0,11,1,11,7,99,0
30,2000,12,0,11,1,11,8,101,0
30,2000,12,0,11,1,11,9,99,0
30,2000,12,0,11,1,11,10,99,0
30,2000,12,0,11,1,11,11,99,0
30,2000,12,0,11,1,11,12,100,0
30,2000,12,0,11,1,11,13,100,0
30,2000,12,0,11,1,11,14,100,0
30,2000,12,0,11,1,11,15,102,0
30,2000,12,0,11,1,11,16,100,0
30,2000,12,0,11,1,11,17,99,0
30,2000,12,0,11,1,11,18,99,0
30,2000,12,0,11,1,11,19,95,0
30,2000,12,0,11,1,11,20,96,0
30,2000,12,0,11,1,11,21,94,0
30,2000,12,0,11,1,11,22,93,0
30,2000,12,0,11,1,11,23,96,0
30,2000,12,0,11,1,11,24,94,0
30,2000,12,0,11,1,11,25,92,0
30,2000,12,0,11,1,11,26,91,0
30,2000,12,0,11,1,11,27,94,0
30,2000,12,0,11,1,11,28,98,0
30,2000,12,0,11,1,11,29,98,0
30,2000,12,0,11,1,11,30,96,0
30,2000,12,0,12,1,12,1,96,0
30,2000,12,0,12,1,12,2,94,0
30,2000,12,0,12,1,12,3,94,0
30,2000,12,0,12,1,12,4,95,0
30,2000,12,0,12,1,12,5,97,0
30,2000,12,0,12,1,12,6,98,0
30,2000,12,0,12,1,12,7,99,0
30,2000,12,0,12,1,12,8,101,0
30,2000,12,0,12,1,12,9,99,0
30,2000,12,0,12,1,12,10,99,0
30,2000,12,0,12,1,12,11,99,0
30,2000,12,0,12,1,12,12,100,0
30,2000,12,0,12,1,12,13,100,0
30,2000,12,0,12,1,12,14,100,0
30,2000,12,0,12,1,12,15,102,0
30,2000,12,0,12,1,12,16,100,0
30,2000,12,0,12,1,12,17,99,0
30,2000,12,0,12,1,12,18,99,0
30,2000,12,0,12,1,12,19,95,0
30,2000,12,0,12,1,12,20,96,0
30,2000,12,0,12,1,12,21,94,0
30,2000,12,0,12,1,12,22,93,0
30,2000,12,0,12,1,12,23,96,0
30,2000,12,0,12,1,12,24,94,0
30,2000,12,0,12,1,12,25,92,0
30,2000,12,0,12,1,12,26,91,0
30,2000,12,0,12,1,12,27,94,0
30,2000,12,0,12,1,12,28,98,0
30,2000,12,0,12,1,12,29,98,0
30,2000,12,0,12,1,12,30,96,0
30,2000,12,0,13,1,13,1,96,0
30,2000,12,0,13,1,13,2,94,0
30,2000,12,0,13,1,13,3,94,0
30,2000,12,0,13,1,13,4,95,0
30,2000,12,0,13,1,13,5,97,0
30,2000,12,0,13,1,13,6,98,0
30,2000,12,0,13,1,13,7,99,0
30,2000,12,0,13,1,13,8,101,0
30,2000,12,0,13,1,13,9,99,0
30,2000,12,0,13,1,13,10,99,0
30,2000,12,0,13,1,13,11,99,0
30,2000,12,0,13,1,13,12,100,0
30,2000,12,0,13,1,13,13,100,0
30,2000,12,0,13,1,13,14,100,0
30,2000,12,0,13,1,13,15,102,0
30,2000,12,0,13,1,13,16,100,0
30,2000,12,0,13,1,13,17,99,0
30,2000,12,0,13,1,13,18,99,0
30,2000,12,0,13,1,13,19,95,0
30,2000,12,0,13,1,13,20,96,0
30,2000,12,0,13,1,13,21,94,0
30,2000,12,0,13,1,13,22,93,0
30,2000,12,0,13,1,13,23,96,0
30,2000,12,0,13,1,13,24,94,0
30,2000,12,0,13,1,13,25,92,0
30,2000,12,0,13,1,13,26,91,0
30,2000,12,0,13,1,13,27,94,0
30,2000,12,0,13,1,13,28,98,0
30,2000,12,0,13,1,13,29,98,0
30,2000,12,0,13,1,13,30,96,0
30,2000,12,0,14,1,14,1,96,0
30,2000,12,0,14,1,14,2,94,0
30,2000,12,0,14,1,14,3,94,0
30,2000,12,0,14,1,14,4,95,0
30,2000,12,0,14,1,14,5,97,0
30,2000,12,0,14,1,14,6,98,0
30,2000,12,0,14,1,14,7,99,0
30,2000,12,0,14,1,14,8,101,0
30,2000,12,0,14,1,14,9,99,0
30,2000,12,0,14,1,14,10,99,0
30,2000,12,0,14,1,14,11,99,0
30,2000,12,0,14,1,14,12,100,0
30,2000,12,0,14,1,14,13,100,0
30,2000,12,0,14,1,14,14,100,0
30,2000,12,0,14,1,14,15,102,0
30,2000,12,0,14,1,14,16,100,0
30,2000,12,0,14,1,14,17,99,0
30,2000,12,0,14,1,14,18,99,0
30,2000,12,0,14,1,14,19,95,0
30,2000,12,0,14,1,14,20,96,0
30,2000,12,0,14,1,14,21,94,0
30,2000,12,0,14,1,14,22,93,0
30,2000,12,0,14,1,14,23,96,0
30,2000,12,0,14,1,14,24,94,0
30,2000,12,0,14,1,14,25,92,0
30,2000,12,0,14,1,14,26,91,0
30,2000,12,0,14,1,14,27,94,0
30,2000,12,0,14,1,14,28,98,0
30,2000,12,0,14,1,14,29,98,0
30,2000,12,0,14,1,14,30,96,0
30,2000,12,0,15,1,15,1,96,0
30,2000,12,0,15,1,15,2,94,0
30,2000,12,0,15,1,15,3,94,0
30,2000,12,0,15,1,15,4,95,0
30,2000,12,0,15,1,15,5,97,0
30,2000,12,0,15,1,15,6,98,0
30,2000,12,0,15,1,15,7,99,0
30,2000,12,0,15,1,15,8,101,0
30,2000,12,0,15,1,15,9,99,0
30,2000,12,0,15,1,15,10,99,0
30,2000,12,0,15,1,15,11,99,0
30,2000,12,0,15,1,15,12,100,0
30,2000,12,0,15,1,15,13,100,0
30,2000,12,0,15,1,15,14,100,0
30,2000,12,0,15,1,15,15,102,0
30,2000,12,0,15,1,15,16,100,0
30,2000,12,0,15,1,15,17,99,0
30,2000,12,0,15,1,15,18,99,0
30,2000,12,0,15,1,15,19,95,0
30,2000,12,0,15,1,15,20,96,0
30,2000,12,0,15,1,15,21,94,0
30,2000,12,0,15,1,15,22,93,0
30,2000,12,0,15,1,15,23,96,0
30,2000,12,0,15,1,15,24,94,0
30,2000,12,0,15,1,15,25,92,0
30,2000,12,0,15,1,15,26,91,0
30,2000,12,0,15,1,15,27,94,0
30,2000,12,0,15,1,15,28,98,0
30,2000,12,0,15,1,15,29,98,0
30,2000,12,0,15,1,15,30,96,0
30,2000,12,0,16,1,16,1,96,0
30,2000,12,0,16,1,16,2,94,0
30,2000,12,0,16,1,16,3,94,0
30,2000,12,0,16,1,16,4,95,0
30,2000,12,0,16,1,16,5,97,0
30,2000,12,0,16,1,16,6,98,0
30,2000,12,0,16,1,16,7,99,0
30,2000,12,0,16,1,16,8,101,0
30,2000,12,0,16,1,16,9,99,0
30,2000,12,0,16,1,16,10,99,0
30,2000,12,0,16,1,16,11,99,0
30,2000,12,0,16,1,16,12,100,0
30,2000,12,0,16,1,16,13,100,0
30,2000,12,0,16,1,16,14,100,0
30,2000,12,0,16,1,16,15,102,0
30,2000,12,0,16,1,16,16,100,0
30,2000,12,0,16,1,16,17,99,0
30,2000,12,0,16,1,16,18,99,0
30,2000,12,0,16,1,16,19,95,0
30,2000,12,0,16,1,16,20,96,0
30,2000,12,0,16,1,16,21,94,0
30,2000,12,0,16,1,16,22,93,0
30,2000,12,0,16,1,16,23,96,0
30,2000,12,0,16,1,16,24,94,0
30,2000,12,0,16,1,16,25,92,0
30,2000,12,0,16,1,16,26,91,0
30,2000,12,0,16,1,16,27,94,0
30,2000,12,0,16,1,16,28,98,0
30,2000,12,0,16,1,16,29,98,0
30,2000,12,0,16,1,16,30,96,0
30,2000,12,0,17,1,17,1,96,0
30,2000,12,0,17,1,17,2,94,0
30,2000,12,0,17,1,17,3,94,0
30,2000,12,0,17,1,17,4,95,0
30,2000,12,0,17,1,17,5,97,0
30,2000,12,0,17,1,17,6,98,0
30,2000,12,0,17,1,17,7,99,0
30,2000,12,0,17,1,17,8,101,0
30,2000,12,0,17,1,17,9,99,0
30,2000,12,0,17,1,17,10,99,0
30,2000,12,0,17,1,17,11,99,0
30,2000,12,0,17,1,17,12,100,0
30,2000,12,0,17,1,17,13,100,0
30,2000,12,0,17,1,17,14,100,0
30,2000,12,0,17,1,17,15,102,0
30,2000,12,0,17,1,17,16,100,0
30,2000,12,0,17,1,17,17,99,0
30,2000,12,0,17,1,17,18,99,0
30,2000,12,0,17,1,17,19,95,0
30,2000,12,0,17,1,17,20,96,0
30,2000,12,0,17,1,17,21,94,0
30,2000,12,0,17,1,17,22,93,0
30,2000,12,0,17,1,17,23,96,0
30,2000,12,0,17,1,17,24,94,0
30,2000,12,0,17,1,17,25,92,0
30,2000,12,0,17,1,17,26,91,0
30,2000,12,0,17,1,17,27,94,0
30,2000,12,0,17,1,17,28,98,0
30,2000,12,0,17,1,17,29,98,0
30,2000,12,0,17,1,17,30,96,0
30,2000,12,0,18,1,18,1,96,0
30,2000,12,0,18,1,18,2,94,0
30,2000,12,0,18,1,18,3,94,0
30,2000,12,0,18,1,18,4,95,0
30,2000,12,0,18,1,18,5,97,0
30,2000,12,0,18,1,18,6,98,0
30,2000,12,0,18,1,18,7,99,0
30,2000,12,0,18,1,18,8,101,0
30,2000,12,0,18,1,18,9,99,0
30,2000,12,0,18,1,18,10,99,0
30,2000,12,0,18,1,18,11,99,0
30,2000,12,0,18,1,18,12,100,0
30,2000,12,0,18,1,18,13,100,0
30,2000,12,0,18,1,18,14,100,0
30,2000,12,0,18,1,18,15,102,0
30,2000,12,0,18,1,18,16,100,0
30,2000,12,0,18,1,18,17,99,0
30,2000,12,0,18,1,18,18,99,0
30,2000,12,0,18,1,18,19,95,0
30,2000,12,0,18,1,18,20,96,0
30,2000,12,0,18,1,18,21,94,0
30,2000,12,0,18,1,18,22,93,0
30,2000,12,0,18,1,18,23,96,0
30,2000,12,0,18,1,18,24,94,0
30,2000,12,0,18,1,18,25,92,0
30,2000,12,0,18,1,18,26,91,0
30,2000,12,0,18,1,18,27,94,0
30,2000,12,0,18,1,18,28,98,0
30,2000,12,0,18,1,18,29,98,0
30,2000,12,0,18,1,18,30,96,0
30,2000,12,0,19,1,19,1,96,0
30,2000,12,0,19,1,19,2,94,0
30,2000,12,0,19,1,19,3,94,0
30,2000,12,0,19,1,19,4,95,0
30,2000,12,0,19,1,19,5,97,0
30,2000,12,0,19,1,19,6,98,0
30,2000,12,0,19,1,19,7,99,0
30,2000,12,0,19,1,19,8,101,0
30,2000,12,0,19,1,19,9,99,0
30,2000,12,0,19,1,19,10,99,0
30,2000,12,0,19,1,19,11,99,0
30,2000,12,0,19,1,19,12,100,0
30,2000,12,0,19,1,19,13,100,0
30,2000,12,0,19,1,19,14,100,0
30,2000,12,0,19,1,19,15,102,0
30,2000,12,0,19,1,19,16,100,0
30,2000,12,0,19,1,19,17,99,0
30,2000,12,0,19,1,19,18,99,0
30,2000,12,0,19,1,19,19,95,0
30,2000,12,0,19,1,19,20,96,0
30,2000,12,0,19,1,19,21,94,0
30,2000,12,0,19,1,19,22,93,0
30,2000,12,0,19,1,19,23,96,0
30,2000,12,0,19,1,19,24,94,0
30,2000,12,0,19,1,19,25,92,0
30,2000,12,0,19,1,19,26,91,0
30,2000,12,0,19,1,19,27,94,0
30,2000,12,0,19,1,19,28,98,0
30,2000,12,0,19,1,19,29,98,0
30,2000,12,0,19,1,19,30,96,0
30,2000,12,0,20,1,20,1,96,0
30,2000,12,0,20,1,20,2,94,0
30,2000,12,0,20,1,20,3,94,0
30,2000,12,0,20,1,20,4,95,0
30,2000,12,0,20,1,20,5,97,0
30,2000,12,0,20,1,20,6,98,0
30,2000,12,0,20,1,20,7,99,0
30,2000,12,0,20,1,20,8,101,0
30,2000,12,0,20,1,20,9,99,0
30,2000,12,0,20,1,20,10,99,0
30,2000,12,0,20,1,20,11,99,0
30,2000,12,0,20,1,20,12,100,0
30,2000,12,0,20,1,20,13,100,0
30,2000,12,0,20,1,20,14,100,0
30,2000,12,0,20,1,20,15,102,0
30,2000,12,0,20,1,20,16,100,0
30,2000,12,0,20,1,20,17,99,0
30,2000,12,0,20,1,20,18,99,0
30,2000,12,0,20,1,20,19,95,0
30,2000,12,0,20,1,20,20,96,0
30,2000,12,0,20,1,20,21,94,0
30,2000,12,0,20,1,20,22,93,0
30,2000,12,0,20,1,20,23,96,0
30,2000,12,0,20,1,20,24,94,0
30,2000,12,0,20,1,20,25,92,0
30,2000,12,0,20,1,20,26,91,0
30,2000,12,0,20,1,20,27,94,0
30,2000,12,0,20,1,20,28,98,0
30,2000,12,0,20,1,20,29,98,0
30,2000,12,0,20,1,20,30,96,0
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
30,2000,12,0,1,2,1,1,6,0
30,2000,12,0,1,2,1,2,12,0
30,2000,12,0,1,2,1,3,18,0
30,2000,12,0,1,2,1,4,23,0
30,2000,12,0,1,2,1,5,27,0
30,2000,12,0,1,2,1,6,32,0
30,2000,12,0,1,2,1,7,38,0
30,2000,12,0,1,2,1,8,43,0
30,2000,12,0,1,2,1,9,48,0
30,2000,12,0,1,2,1,10,52,0
30,2000,12,0,1,2,1,11,54,0
30,2000,12,0,1,2,1,12,57,0
30,2000,12,0,1,2,1,13,61,0
30,2000,12,0,1,2,1,14,65,0
30,2000,12,0,1,2,1,15,69,0
30,2000,12,0,1,2,1,16,72,0
30,2000,12,0,1,2,1,17,75,0
30,2000,12,0,1,2,1,18,77,0
30,2000,12,0,1,2,1,19,79,0
30,2000,12,0,1,2,1,20,81,0
30,2000,12,0,1,2,1,21,86,0
30,2000,12,0,1,2,1,22,90,0
30,2000,12,0,1,2,1,23,90,0
30,2000,12,0,1,2,1,24,92,0
30,2000,12,0,1,2,1,25,94,0
30,2000,12,0,1,2,1,26,97,0
30,2000,12,0,1,2,1,27,95,0
30,2000,12,0,1,2,1,28,93,0
30,2000,12,0,1,2,1,29,95,0
30,2000,12,0,1,2,1,30,95,0
30,2000,12,0,2,2,2,1,95,0
30,2000,12,0,2,2,2,2,96,0
30,2000,12,0,2,2,2,3,94,0
30,2000,12,0,2,2,2,4,93,0
30,2000,12,0,2,2,2,5,95,0
30,2000,12,0,2,2,2,6,93,0
30,2000,12,0,2,2,2,7,96,0
30,2000,12,0,2,2,2,8,95,0
30,2000,12,0,2,2,2,9,94,0
30,2000,12,0,2,2,2,10,93,0
30,2000,12,0,2,2,2,11,93,0
30,2000,12,0,2,2,2,12,92,0
30,2000,12,0,2,2,2,13,94,0
30,2000,12,0,2,2,2,14,96,0
30,2000,12,0,2,2,2,15,98,0
30,2000,12,0,2,2,2,16,96,0
30,2000,12,0,2,2,2,17,94,0
30,2000,12,0,2,2,2,18,94,0
30,2000,12,0,2,2,2,19,95,0
30,2000,12,0,2,2,2,20,95,0
30,2000,12,0,2,2,2,21,94,0
30,2000,12,0,2,2,2,22,97,0
30,2000,12,0,2,2,2,23,96,0
30,2000,12,0,2,2,2,24,97,0
30,2000,12,0,2,2,2,25,98,0
30,2000,12,0,2,2,2,26,100,0
30,2000,12,0,2,2,2,27,97,0
30,2000,12,0,2,2,2,28,94,0
30,2000,12,0,2,2,2,29,95,0
30,2000,12,0,2,2,2,30,95,0
30,2000,12,0,3,2,3,1,95,0
30,2000,12,0,3,2,3,2,96,0
30,2000,12,0,3,2,3,3,94,0
30,2000,12,0,3,2,3,4,93,0
30,2000,12,0,3,2,3,5,95,0
30,2000,12,0,3,2,3,6,93,0
30,2000,12,0,3,2,3,7,96,0
30,2000,12,0,3,2,3,8,95,0
30,2000,12,0,3,2,3,9,94,0
30,2000,12,0,3,2,3,10,93,0
30,2000,12,0,3,2,3,11,93,0
30,2000,12,0,3,2,3,12,92,0
30,2000,12,0,3,2,3,13,94,0
30,2000,12,0,3,2,3,14,96,0
30,2000,12,0,3,2,3,15,98,0
30,2000,12,0,3,2,3,16,96,0
30,2000,12,0,3,2,3,17,94,0
30,2000,12,0,3,2,3,18,94,0
30,2000,12,0,3,2,3,19,95,0
30,2000,12,0,3,2,3,20,95,0
30,2000,12,0,3,2,3,21,94,0
30,2000,12,0,3,2,3,22,97,0
30,2000,12,0,3,2,3,23,96,0
30,2000,12,0,3,2,3,24,97,0
30,2000,12,0,3,2,3,25,98,0
30,2000,12,0,3,2,3,26,100,0
30,2000,12,0,3,2,3,27,97,0
30,2000,12,0,3,2,3,28,94,0
30,2000,12,0,3,2,3,29,95,0
30,2000,12,0,3,2,3,30,95,0
30,2000,12,0,4,2,4,1,95,0
30,2000,12,0,4,2,4,2,96,0
30,2000,12,0,4,2,4,3,94,0
30,2000,12,0,4,2,4,4,93,0
30,2000,12,0,4,2,4,5,95,0
30,2000,12,0,4,2,4,6,93,0
30,2000,12,0,4,2,4,7,96,0
30,2000,12,0,4,2,4,8,95,0
30,2000,12,0,4,2,4,9,94,0
30,2000,12,0,4,2,4,10,93,0
30,2000,12,0,4,2,4,11,93,0
30,2000,12,0,4,2,4,12,92,0
30,2000,12,0,4,2,4,13,94,0
30,2000,12,0,4,2,4,14,96,0
30,2000,12,0,4,2,4,15,98,0
30,2000,12,0,4,2,4,16,96,0
30,2000,12,0,4,2,4,17,94,0
30,2000,12,0,4,2,4,18,94,0
30,2000,12,0,4,2,4,19,95,0
30,2000,12,0,4,2,4,20,95,0
30,2000,12,0,4,2,4,21,94,0
30,2000,12,0,4,2,4,22,97,0
30,2000,12,0,4,2,4,23,96,0
30,2000,12,0,4,2,4,24,97,0
30,2000,12,0,4,2,4,25,98,0
30,2000,12,0,4,2,4,26,100,0
30,2000,12,0,4,2,4,27,97,0
30,2000,12,0,4,2,4,28,94,0
30,2000,12,0,4,2,4,29,95,0
30,2000,12,0,4,2,4,30,95,0
30,2000,12,0,5,2,5,1,95,0
30,2000,12,0,5,2,5,2,96,0
30,2000,12,0,5,2,5,3,94,0
30,2000,12,0,5,2,5,4,93,0
30,2000,12,0,5,2,5,5,95,0
30,2000,12,0,5,2,5,6,93,0
30,2000,12,0,5,2,5,7,96,0
30,2000,12,0,5,2,5,8,95,0
30,2000,12,0,5,2,5,9,94,0
30,2000,12,0,5,2,5,10,93,0
30,2000,12,0,5,2,5,11,93,0
30,2000,12,0,5,2,5,12,92,0
30,2000,12,0,5,2,5,13,94,0
30,2000,12,0,5,2,5,14,96,0
30,2000,12,0,5,2,5,15,98,0
30,2000,12,0,5,2,5,16,96,0
30,2000,12,0,5,2,5,17,94,0
30,2000,12,0,5,2,5,18,94,0
30,2000,12,0,5,2,5,19,95,0
30,2000,12,0,5,2,5,20,95,0
30,2000,12,0,5,2,5,21,94,0
30,2000,12,0,5,2,5,22,97,0
30,2000,12,0,5,2,5,23,96,0
30,2000,12,0,5,2,5,24,97,0
30,2000,12,0,5,2,5,25,98,0
30,2000,12,0,5,2,5,26,100,0
30,2000,12,0,5,2,5,27,97,0
30,2000,12,0,5,2,5,28,94,0
30,2000,12,0,5,2,5,29,95,0
30,2000,12,0,5,2,5,30,95,0
30,2000,12,0,6,2,6,1,95,0
30,2000,12,0,6,2,6,2,96,0
30,2000,12,0,6,2,6,3,94,0
30,2000,12,0,6,2,6,4,93,0
30,2000,12,0,6,2,6,5,95,0
30,2000,12,0,6,2,6,6,93,0
30,2000,12,0,6,2,6,7,96,0
30,2000,12,0,6,2,6,8,95,0
30,2000,12,0,6,2,6,9,94,0
30,2000,12,0,6,2,6,10,93,0
30,2000,12,0,6,2,6,11,93,0
30,2000,12,0,6,2,6,12,92,0
30,2000,12,0,6,2,6,13,94,0
30,2000,12,0,6,2,6,14,96,0
30,2000,12,0,6,2,6,15,98,0
30,2000,12,0,6,2,6,16,96,0
30,2000,12,0,6,2,6,17,94,0
30,2000,12,0,6,2,6,18,94,0
30,2000,12,0,6,2,6,19,95,0
30,2000,12,0,6,2,6,20,95,0
30,2000,12,0,6,2,6,21,94,0
30,2000,12,0,6,2,6,22,97,0
30,2000,12,0,6,2,6,23,96,0
30,2000,12,0,6,2,6,24,97,0
30,2000,12,0,6,2,6,25,98,0
30,2000,12,0,6,2,6,26,100,0
30,2000,12,0,6,2,6,27,97,0
30,2000,12,0,6,2,6,28,94,0
30,2000,12,0,6,2,6,29,95,0
30,2000,12,0,6,2,6,30,95,0
30,2000,12,0,7,2,7,1,95,0
30,2000,12,0,7,2,7,2,96,0
30,2000,12,0,7,2,7,3,94,0
30,2000,12,0,7,2,7,4,93,0
30,2000,12,0,7,2,7,5,95,0
30,2000,12,0,7,2,7,6,93,0
30,2000,12,0,7,2,7,7,96,0
30,2000,12,0,7,2,7,8,95,0
30,2000,12,0,7,2,7,9,94,0
30,2000,12,0,7,2,7,10,93,0
30,2000,12,0,7,2,7,11,93,0
30,2000,12,0,7,2,7,12,92,0
30,2000,12,0,7,2,7,13,94,0
30,2000,12,0,7,2,7,14,96,0
30,2000,12,0,7,2,7,15,98,0
30,2000,12,0,7,2,7,16,96,0
30,2000,12,0,7,2,7,17,94,0
30,2000,12,0,7,2,7,18,94,0
30,2000,12,0,7,2,7,19,95,0
30,2000,12,0,7,2,7,20,95,0
30,2000,12,0,7,2,7,21,94,0
30,2000,12,0,7,2,7,22,97,0
30,2000,12,0,7,2,7,23,96,0
30,2000,12,0,7,2,7,24,97,0
30,2000,12,0,7,2,7,25,98,0
30,2000,12,0,7,2,7,26,100,0
30,2000,12,0,7,2,7,27,97,0
30,2000,12,0,7,2,7,28,94,0
30,2000,12,0,7,2,7,29,95,0
30,2000,12,0,7,2,7,30,95,0
30,2000,12,0,8,2,8,1,95,0
30,2000,12,0,8,2,8,2,96,0
30,2000,12,0,8,2,8,3,94,0
30,2000,12,0,8,2,8,4,93,0
30,2000,12,0,8,2,8,5,95,0
30,2000,12,0,8,2,8,6,93,0
30,2000,12,0,8,2,8,7,96,0
30,2000,12,0,8,2,8,8,95,0
30,2000,12,0,8,2,8,9,94,0
30,2000,12,0,8,2,8,10,93,0
30,2000,12,0,8,2,8,11,93,0
30,2000,12,0,8,2,8,12,92,0
30,2000,12,0,8,2,8,13,94,0
30,2000,12,0,8,2,8,14,96,0
30,2000,12,0,8,2,8,15,98,0
30,2000,12,0,8,2,8,16,96,0
30,2000,12,0,8,2,8,17,94,0
30,2000,12,0,8,2,8,18,94,0
30,2000,12,0,8,2,8,19,95,0
30,2000,12,0,8,2,8,20,95,0
30,2000,12,0,8,2,8,21,94,0
30,2000,12,0,8,2,8,22,97,0
30,2000,12,0,8,2,8,23,96,0
30,2000,12,0,8,2,8,24,97,0
30,2000,12,0,8,2,8,25,98,0
30,2000,12,0,8,2,8,26,100,0
30,2000,12,0,8,2,8,27,97,0
30,2000,12,0,8,2,8,28,94,0
30,2000,12,0,8,2,8,29,95,0
30,2000,12,0,8,2,8,30,95,0
30,2000,12,0,9,2,9,1,95,0
30,2000,12,0,9,2,9,2,96,0
30,2000,12,0,9,2,9,3,94,0
30,2000,12,0,9,2,9,4,93,0
30,2000,12,0,9,2,9,5,95,0
30,2000,12,0,9,2,9,6,93,0
30,2000,12,0,9,2,9,7,96,0
30,2000,12,0,9,2,9,8,95,0
30,2000,12,0,9,2,9,9,94,0
30,2000,12,0,9,2,9,10,93,0
30,2000,12,0,9,2,9,11,93,0
30,2000,12,0,9,2,9,12,92,0
30,2000,12,0,9,2,9,13,94,0
30,2000,12,0,9,2,9,14,96,0
30,2000,12,0,9,2,9,15,98,0
30,2000,12,0,9,2,9,16,96,0
30,2000,12,0,9,2,9,17,94,0
30,2000,12,0,9,2,9,18,94,0
30,2000,12,0,9,2,9,19,95,0
30,2000,12,0,9,2,9,20,95,0
30,2000,12,0,9,2,9,21,94,0
30,2000,12,0,9,2,9,22,97,0
30,2000,12,0,9,2,9,23,96,0
30,2000,12,0,9,2,9,24,97,0
30,2000,12,0,9,2,9,25,98,0
30,2000,12,0,9,2,9,26,100,0
30,2000,12,0,9,2,9,27,97,0
30,2000,12,0,9,2,9,28,94,0
30,2000,12,0,9,2,9,29,95,0
30,2000,12,0,9,2,9,30,95,0
30,2000,12,0,10,2,10,1,95,0
30,2000,12,0,10,2,10,2,96,0
30,2000,12,0,10,2,10,3,94,0
30,2000,12,0,10,2,10,4,93,0
30,2000,12,0,10,2,10,5,95,0
30,2000,12,0,10,2,10,6,93,0
30,2000,12,0,10,2,10,7,96,0
30,2000,12,0,10,2,10,8,95,0
30,2000,12,0,10,2,10,9,94,0
30,2000,12,0,10,2,10,10,93,0
30,2000,12,0,10,2,10,11,93,0
30,2000,12,0,10,2,10,12,92,0
30,2000,12,0,10,2,10,13,94,0
30,2000,12,0,10,2,10,14,96,0
30,2000,12,0,10,2,10,15,98,0
30,2000,12,0,10,2,10,16,96,0
30,2000,12,0,10,2,10,17,94,0
30,2000,12,0,10,2,10,18,94,0
30,2000,12,0,10,2,10,19,95,0
30,2000,12,0,10,2,10,20,95,0
30,2000,12,0,10,2,10,21,94,0
30,2000,12,0,10,2,10,22,97,0
30,2000,12,0,10,2,10,23,96,0
30,2000,12,0,10,2,10,24,97,0
30,2000,12,0,10,2,10,25,98,0
30,2000,12,0,10,2,10,26,100,0
30,2000,12,0,10,2,10,27,97,0
30,2000,12,0,10,2,10,28,94,0
30,2000,12,0,10,2,10,29,95,0
30,2000,12,0,10,2,10,30,95,0
30,2000,12,0,11,2,11,1,95,0
30,2000,12,0,11,2,11,2,96,0
30,2000,12,0,11,2,11,3,94,0
30,2000,12,0,11,2,11,4,93,0
30,2000,12,0,11,2,11,5,95,0
30,2000,12,0,11,2,11,6,93,0
30,2000,12,0,11,2,11,7,96,0
30,2000,12,0,11,2,11,8,95,0
30,2000,12,0,11,2,11,9,94,0
30,2000,12,0,11,2,11,10,93,0
30,2000,12,0,11,2,11,11,93,0
30,2000,12,0,11,2,11,12,92,0
30,2000,12,0,11,2,11,13,94,0
30,2000,12,0,11,2,11,14,96,0
30,2000,12,0,11,2,11,15,98,0
