NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,10,1000,4,10,50,0,50,4,124,8
50,10,1000,4,10,50,0,50,5,124,10
50,10,1000,4,10,50,0,50,6,126,10
50,10,1000,4,10,50,0,50,7,124,10
50,10,1000,4,10,50,0,50,8,123,10
50,10,1000,4,10,50,0,50,9,124,7
50,10,1000,4,10,50,0,50,10,129,10
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,10,1000,4,10,1,1,1,1,23,0
50,10,1000,4,10,1,1,1,2,44,0
50,10,1000,4,10,1,1,1,3,61,3
50,10,1000,4,10,1,1,1,4,77,5
50,10,1000,4,10,1,1,1,5,94,5
50,10,1000,4,10,1,1,1,6,109,10
50,10,1000,4,10,1,1,1,7,117,9
50,10,1000,4,10,1,1,1,8,124,8
50,10,1000,4,10,1,1,1,9,127,8
50,10,1000,4,10,1,1,1,10,125,10
50,10,1000,4,10,2,1,2,1,121,10
50,10,1000,4,10,2,1,2,2,122,10
50,10,1000,4,10,2,1,2,3,119,10
50,10,1000,4,10,2,1,2,4,117,10
50,10,1000,4,10,2,1,2,5,120,9
50,10,1000,4,10,2,1,2,6,124,7
50,10,1000,4,10,2,1,2,7,125,10
50,10,1000,4,10,2,1,2,8,127,8
50,10,1000,4,10,2,1,2,9,127,10
50,10,1000,4,10,2,1,2,10,125,8
50,10,1000,4,10,3,1,3,1,121,10
50,10,1000,4,10,3,1,3,2,122,10
50,10,1000,4,10,3,1,3,3,119,10
50,10,1000,4,10,3,1,3,4,117,10
50,10,1000,4,10,3,1,3,5,120,9
50,10,1000,4,10,3,1,3,6,124,3
50,10,1000,4,10,3,1,3,7,125,10
50,10,1000,4,10,3,1,3,8,127,8
50,10,1000,4,10,3,1,3,9,127,10
50,10,1000,4,10,3,1,3,10,125,8
50,10,1000,4,10,4,1,4,1,121,10
50,10,1000,4,10,4,1,4,2,122,10
50,10,1000,4,10,4,1,4,3,119,10
50,10,1000,4,10,4,1,4,4,117,10
50,10,1000,4,10,4,1,4,5,120,9
50,10,1000,4,10,4,1,4,6,124,3
50,10,1000,4,10,4,1,4,7,125,10
50,10,1000,4,10,4,1,4,8,127,8
50,10,1000,4,10,4,1,4,9,127,10
50,10,1000,4,10,4,1,4,10,125,8
50,10,1000,4,10,5,1,5,1,121,10
50,10,1000,4,10,5,1,5,2,122,10
50,10,1000,4,10,5,1,5,3,119,10
50,10,1000,4,10,5,1,5,4,117,10
50,10,1000,4,10,5,1,5,5,120,9
50,10,1000,4,10,5,1,5,6,124,3
50,10,1000,4,10,5,1,5,7,125,10
50,10,1000,4,10,5,1,5,8,127,8
50,10,1000,4,10,5,1,5,9,127,10
50,10,1000,4,10,5,1,5,10,125,8
50,10,1000,4,10,6,1,6,1,121,10
50,10,1000,4,10,6,1,6,2,122,10
50,10,1000,4,10,6,1,6,3,119,10
50,10,1000,4,10,6,1,6,4,117,10
50,10,1000,4,10,6,1,6,5,120,9
50,10,1000,4,10,6,1,6,6,124,3
50,10,1000,4,10,6,1,6,7,125,10
50,10,1000,4,10,6,1,6,8,127,8
50,10,1000,4,10,6,1,6,9,127,10
50,10,1000,4,10,6,1,6,10,125,8
50,10,1000,4,10,7,1,7,1,121,10
50,10,1000,4,10,7,1,7,2,122,10
50,10,1000,4,10,7,1,7,3,119,10
50,10,1000,4,10,7,1,7,4,117,10
50,10,1000,4,10,7,1,7,5,120,9
50,10,1000,4,10,7,1,7,6,124,3
50,10,1000,4,10,7,1,7,7,125,10
50,10,1000,4,10,7,1,7,8,127,8
50,10,1000,4,10,7,1,7,9,127,10
50,10,1000,4,10,7,1,7,10,125,8
50,10,1000,4,10,8,1,8,1,121,10
50,10,1000,4,10,8,1,8,2,122,10
50,10,1000,4,10,8,1,8,3,119,10
50,10,1000,4,10,8,1,8,4,117,10
50,10,1000,4,10,8,1,8,5,120,9
50,10,1000,4,10,8,1,8,6,124,3
50,10,1000,4,10,8,1,8,7,125,10
50,10,1000,4,10,8,1,8,8,127,8
50,10,1000,4,10,8,1,8,9,127,10
50,10,1000,4,10,8,1,8,10,125,8
50,10,1000,4,10,9,1,9,1,121,10
50,10,1000,4,10,9,1,9,2,122,10
50,10,1000,4,10,9,1,9,3,119,10
50,10,1000,4,10,9,1,9,4,117,10
50,10,1000,4,10,9,1,9,5,120,9
50,10,1000,4,10,9,1,9,6,124,3
50,10,1000,4,10,9,1,9,7,125,10
50,10,1000,4,10,9,1,9,8,127,8
50,10,1000,4,10,9,1,9,9,127,10
50,10,1000,4,10,9,1,9,10,125,8
50,10,1000,4,10,10,1,10,1,121,10
50,10,1000,4,10,10,1,10,2,122,10
50,10,1000,4,10,10,1,10,3,119,10
50,10,1000,4,10,10,1,10,4,117,10
50,10,1000,4,10,10,1,10,5,120,9
50,10,1000,4,10,10,1,10,6,124,3
50,10,1000,4,10,10,1,10,7,125,10
50,10,1000,4,10,10,1,10,8,127,8
50,10,1000,4,10,10,1,10,9,127,10
50,10,1000,4,10,10,1,10,10,125,8
50,10,1000,4,10,11,1,11,1,121,10
50,10,1000,4,10,11,1,11,2,122,10
50,10,1000,4,10,11,1,11,3,119,10
50,10,1000,4,10,11,1,11,4,117,10
50,10,1000,4,10,11,1,11,5,120,9
50,10,1000,4,10,11,1,11,6,124,3
50,10,1000,4,10,11,1,11,7,125,10
50,10,1000,4,10,11,1,11,8,127,8
50,10,1000,4,10,11,1,11,9,127,10
50,10,1000,4,10,11,1,11,10,125,8
50,10,1000,4,10,12,1,12,1,121,10
50,10,1000,4,10,12,1,12,2,122,10
50,10,1000,4,10,12,1,12,3,119,10
50,10,1000,4,10,12,1,12,4,117,10
50,10,1000,4,10,12,1,12,5,120,9
50,10,1000,4,10,12,1,12,6,124,3
50,10,1000,4,10,12,1,12,7,125,10
50,10,1000,4,10,12,1,12,8,127,8
50,10,1000,4,10,12,1,12,9,127,10
50,10,1000,4,10,12,1,12,10,125,8
50,10,1000,4,10,13,1,13,1,121,10
50,10,1000,4,10,13,1,13,2,122,10
50,10,1000,4,10,13,1,13,3,119,10
50,10,1000,4,10,13,1,13,4,117,10
50,10,1000,4,10,13,1,13,5,120,9
50,10,1000,4,10,13,1,13,6,124,3
50,10,1000,4,10,13,1,13,7,125,10
50,10,1000,4,10,13,1,13,8,127,8
50,10,1000,4,10,13,1,13,9,127,10
50,10,1000,4,10,13,1,13,10,125,8
50,10,1000,4,10,14,1,14,1,121,10
50,10,1000,4,10,14,1,14,2,122,10
50,10,1000,4,10,14,1,14,3,119,10
50,10,1000,4,10,14,1,14,4,117,10
50,10,1000,4,10,14,1,14,5,120,9
50,10,1000,4,10,14,1,14,6,124,3
50,10,1000,4,10,14,1,14,7,125,10
50,10,1000,4,10,14,1,14,8,127,8
50,10,1000,4,10,14,1,14,9,127,10
50,10,1000,4,10,14,1,14,10,125,8
50,10,1000,4,10,15,1,15,1,121,10
50,10,1000,4,10,15,1,15,2,122,10
50,10,1000,4,10,15,1,15,3,119,10
50,10,1000,4,10,15,1,15,4,117,10
50,10,1000,4,10,15,1,15,5,120,9
50,10,1000,4,10,15,1,15,6,124,3
50,10,1000,4,10,15,1,15,7,125,10
50,10,1000,4,10,15,1,15,8,127,8
50,10,1000,4,10,15,1,15,9,127,10
50,10,1000,4,10,15,1,15,10,125,8
50,10,1000,4,10,16,1,16,1,121,10
50,10,1000,4,10,16,1,16,2,122,10
50,10,1000,4,10,16,1,16,3,119,10
50,10,1000,4,10,16,1,16,4,117,10
50,10,1000,4,10,16,1,16,5,120,9
50,10,1000,4,10,16,1,16,6,124,3
50,10,1000,4,10,16,1,16,7,125,10
50,10,1000,4,10,16,1,16,8,127,8
50,10,1000,4,10,16,1,16,9,127,10
50,10,1000,4,10,16,1,16,10,125,8
50,10,1000,4,10,17,1,17,1,121,10
50,10,1000,4,10,17,1,17,2,122,10
50,10,1000,4,10,17,1,17,3,119,10
50,10,1000,4,10,17,1,17,4,117,10
50,10,1000,4,10,17,1,17,5,120,9
50,10,1000,4,10,17,1,17,6,124,3
50,10,1000,4,10,17,1,17,7,125,10
50,10,1000,4,10,17,1,17,8,127,8
50,10,1000,4,10,17,1,17,9,127,10
50,10,1000,4,10,17,1,17,10,125,8
50,10,1000,4,10,18,1,18,1,121,10
50,10,1000,4,10,18,1,18,2,122,10
50,10,1000,4,10,18,1,18,3,119,10
50,10,1000,4,10,18,1,18,4,117,10
50,10,1000,4,10,18,1,18,5,120,9
50,10,1000,4,10,18,1,18,6,124,3
50,10,1000,4,10,18,1,18,7,125,10
50,10,1000,4,10,18,1,18,8,127,8
50,10,1000,4,10,18,1,18,9,127,10
50,10,1000,4,10,18,1,18,10,125,8
50,10,1000,4,10,19,1,19,1,121,10
50,10,1000,4,10,19,1,19,2,122,10
50,10,1000,4,10,19,1,19,3,119,10
50,10,1000,4,10,19,1,19,4,117,10
50,10,1000,4,10,19,1,19,5,120,9
50,10,1000,4,10,19,1,19,6,124,3
50,10,1000,4,10,19,1,19,7,125,10
50,10,1000,4,10,19,1,19,8,127,8
50,10,1000,4,10,19,1,19,9,127,10
50,10,1000,4,10,19,1,19,10,125,8
50,10,1000,4,10,20,1,20,1,121,10
50,10,1000,4,10,20,1,20,2,122,10
50,10,1000,4,10,20,1,20,3,119,10
50,10,1000,4,10,20,1,20,4,117,10
50,10,1000,4,10,20,1,20,5,120,9
50,10,1000,4,10,20,1,20,6,124,3
50,10,1000,4,10,20,1,20,7,125,10
50,10,1000,4,10,20,1,20,8,127,8
50,10,1000,4,10,20,1,20,9,127,10
50,10,1000,4,10,20,1,20,10,125,8
50,10,1000,4,10,21,1,21,1,121,10
50,10,1000,4,10,21,1,21,2,122,10
50,10,1000,4,10,21,1,21,3,119,10
50,10,1000,4,10,21,1,21,4,117,10
50,10,1000,4,10,21,1,21,5,120,9
50,10,1000,4,10,21,1,21,6,124,3
50,10,1000,4,10,21,1,21,7,125,10
50,10,1000,4,10,21,1,21,8,127,8
50,10,1000,4,10,21,1,21,9,127,10
50,10,1000,4,10,21,1,21,10,125,8
50,10,1000,4,10,22,1,22,1,121,10
50,10,1000,4,10,22,1,22,2,122,10
50,10,1000,4,10,22,1,22,3,119,10
50,10,1000,4,10,22,1,22,4,117,10
50,10,1000,4,10,22,1,22,5,120,9
50,10,1000,4,10,22,1,22,6,124,3
50,10,1000,4,10,22,1,22,7,125,10
50,10,1000,4,10,22,1,22,8,127,8
50,10,1000,4,10,22,1,22,9,127,10
50,10,1000,4,10,22,1,22,10,125,8
50,10,1000,4,10,23,1,23,1,121,10
50,10,1000,4,10,23,1,23,2,122,10
50,10,1000,4,10,23,1,23,3,119,10
50,10,1000,4,10,23,1,23,4,117,10
50,10,1000,4,10,23,1,23,5,120,9
50,10,1000,4,10,23,1,23,6,124,3
50,10,1000,4,10,23,1,23,7,125,10
50,10,1000,4,10,23,1,23,8,127,8
50,10,1000,4,10,23,1,23,9,127,10
50,10,1000,4,10,23,1,23,10,125,8
50,10,1000,4,10,24,1,24,1,121,10
50,10,1000,4,10,24,1,24,2,122,10
50,10,1000,4,10,24,1,24,3,119,10
50,10,1000,4,10,24,1,24,4,117,10
50,10,1000,4,10,24,1,24,5,120,9
50,10,1000,4,10,24,1,24,6,124,3
50,10,1000,4,10,24,1,24,7,125,10
50,10,1000,4,10,24,1,24,8,127,8
50,10,1000,4,10,24,1,24,9,127,10
50,10,1000,4,10,24,1,24,10,125,8
50,10,1000,4,10,25,1,25,1,121,10
50,10,1000,4,10,25,1,25,2,122,10
50,10,1000,4,10,25,1,25,3,119,10
50,10,1000,4,10,25,1,25,4,117,10
50,10,1000,4,10,25,1,25,5,120,9
50,10,1000,4,10,25,1,25,6,124,3
50,10,1000,4,10,25,1,25,7,125,10
50,10,1000,4,10,25,1,25,8,127,8
50,10,1000,4,10,25,1,25,9,127,10
50,10,1000,4,10,25,1,25,10,125,8
50,10,1000,4,10,26,1,26,1,121,10
50,10,1000,4,10,26,1,26,2,122,10
50,10,1000,4,10,26,1,26,3,119,10
50,10,1000,4,10,26,1,26,4,117,10
50,10,1000,4,10,26,1,26,5,120,9
50,10,1000,4,10,26,1,26,6,124,3
50,10,1000,4,10,26,1,26,7,125,10
50,10,1000,4,10,26,1,26,8,127,8
50,10,1000,4,10,26,1,26,9,127,10
50,10,1000,4,10,26,1,26,10,125,8
50,10,1000,4,10,27,1,27,1,121,10
50,10,1000,4,10,27,1,27,2,122,10
50,10,1000,4,10,27,1,27,3,119,10
50,10,1000,4,10,27,1,27,4,117,10
50,10,1000,4,10,27,1,27,5,120,9
50,10,1000,4,10,27,1,27,6,124,3
50,10,1000,4,10,27,1,27,7,125,10
50,10,1000,4,10,27,1,27,8,127,8
50,10,1000,4,10,27,1,27,9,127,10
50,10,1000,4,10,27,1,27,10,125,8
50,10,1000,4,10,28,1,28,1,121,10
50,10,1000,4,10,28,1,28,2,122,10
50,10,1000,4,10,28,1,28,3,119,10
50,10,1000,4,10,28,1,28,4,117,10
50,10,1000,4,10,28,1,28,5,120,9
50,10,1000,4,10,28,1,28,6,124,3
50,10,1000,4,10,28,1,28,7,125,10
50,10,1000,4,10,28,1,28,8,127,8
50,10,1000,4,10,28,1,28,9,127,10
50,10,1000,4,10,28,1,28,10,125,8
50,10,1000,4,10,29,1,29,1,121,10
50,10,1000,4,10,29,1,29,2,122,10
50,10,1000,4,10,29,1,29,3,119,10
50,10,1000,4,10,29,1,29,4,117,10
50,10,1000,4,10,29,1,29,5,120,9
50,10,1000,4,10,29,1,29,6,124,3
50,10,1000,4,10,29,1,29,7,125,10
50,10,1000,4,10,29,1,29,8,127,8
50,10,1000,4,10,29,1,29,9,127,10
50,10,1000,4,10,29,1,29,10,125,8
50,10,1000,4,10,30,1,30,1,121,10
50,10,1000,4,10,30,1,30,2,122,10
50,10,1000,4,10,30,1,30,3,119,10
50,10,1000,4,10,30,1,30,4,117,10
50,10,1000,4,10,30,1,30,5,120,9
50,10,1000,4,10,30,1,30,6,124,3
50,10,1000,4,10,30,1,30,7,125,10
50,10,1000,4,10,30,1,30,8,127,8
50,10,1000,4,10,30,1,30,9,127,10
50,10,1000,4,10,30,1,30,10,125,8
50,10,1000,4,10,31,1,31,1,121,10
50,10,1000,4,10,31,1,31,2,122,10
50,10,1000,4,10,31,1,31,3,119,10
50,10,1000,4,10,31,1,31,4,117,10
50,10,1000,4,10,31,1,31,5,120,9
50,10,1000,4,10,31,1,31,6,124,3
50,10,1000,4,10,31,1,31,7,125,10
50,10,1000,4,10,31,1,31,8,127,8
50,10,1000,4,10,31,1,31,9,127,10
50,10,1000,4,10,31,1,31,10,125,8
50,10,1000,4,10,32,1,32,1,121,10
50,10,1000,4,10,32,1,32,2,122,10
50,10,1000,4,10,32,1,32,3,119,10
50,10,1000,4,10,32,1,32,4,117,10
50,10,1000,4,10,32,1,32,5,120,9
50,10,1000,4,10,32,1,32,6,124,3
50,10,1000,4,10,32,1,32,7,125,10
50,10,1000,4,10,32,1,32,8,127,8
50,10,1000,4,10,32,1,32,9,127,10
50,10,1000,4,10,32,1,32,10,125,8
50,10,1000,4,10,33,1,33,1,121,10
50,10,1000,4,10,33,1,33,2,122,10
50,10,1000,4,10,33,1,33,3,119,10
50,10,1000,4,10,33,1,33,4,117,10
50,10,1000,4,10,33,1,33,5,120,9
50,10,1000,4,10,33,1,33,6,124,3
50,10,1000,4,10,33,1,33,7,125,10
50,10,1000,4,10,33,1,33,8,127,8
50,10,1000,4,10,33,1,33,9,127,10
50,10,1000,4,10,33,1,33,10,125,8
50,10,1000,4,10,34,1,34,1,121,10
50,10,1000,4,10,34,1,34,2,122,10
50,10,1000,4,10,34,1,34,3,119,10
50,10,1000,4,10,34,1,34,4,117,10
50,10,1000,4,10,34,1,34,5,120,9
50,10,1000,4,10,34,1,34,6,124,3
50,10,1000,4,10,34,1,34,7,125,10
50,10,1000,4,10,34,1,34,8,127,8
50,10,1000,4,10,34,1,34,9,127,10
50,10,1000,4,10,34,1,34,10,125,8
50,10,1000,4,10,35,1,35,1,121,10
50,10,1000,4,10,35,1,35,2,122,10
50,10,1000,4,10,35,1,35,3,119,10
50,10,1000,4,10,35,1,35,4,117,10
50,10,1000,4,10,35,1,35,5,120,9
50,10,1000,4,10,35,1,35,6,124,3
50,10,1000,4,10,35,1,35,7,125,10
50,10,1000,4,10,35,1,35,8,127,8
50,10,1000,4,10,35,1,35,9,127,10
50,10,1000,4,10,35,1,35,10,125,8
50,10,1000,4,10,36,1,36,1,121,10
50,10,1000,4,10,36,1,36,2,122,10
50,10,1000,4,10,36,1,36,3,119,10
50,10,1000,4,10,36,1,36,4,117,10
50,10,1000,4,10,36,1,36,5,120,9
50,10,1000,4,10,36,1,36,6,124,3
50,10,1000,4,10,36,1,36,7,125,10
50,10,1000,4,10,36,1,36,8,127,8
50,10,1000,4,10,36,1,36,9,127,10
50,10,1000,4,10,36,1,36,10,125,8
50,10,1000,4,10,37,1,37,1,121,10
50,10,1000,4,10,37,1,37,2,122,10
50,10,1000,4,10,37,1,37,3,119,10
50,10,1000,4,10,37,1,37,4,117,10
50,10,1000,4,10,37,1,37,5,120,9
50,10,1000,4,10,37,1,37,6,124,3
50,10,1000,4,10,37,1,37,7,125,10
50,10,1000,4,10,37,1,37,8,127,8
50,10,1000,4,10,37,1,37,9,127,10
50,10,1000,4,10,37,1,37,10,125,8
50,10,1000,4,10,38,1,38,1,121,10
50,10,1000,4,10,38,1,38,2,122,10
50,10,1000,4,10,38,1,38,3,119,10
50,10,1000,4,10,38,1,38,4,117,10
50,10,1000,4,10,38,1,38,5,120,9
50,10,1000,4,10,38,1,38,6,124,3
50,10,1000,4,10,38,1,38,7,125,10
50,10,1000,4,10,38,1,38,8,127,8
50,10,1000,4,10,38,1,38,9,127,10
50,10,1000,4,10,38,1,38,10,125,8
50,10,1000,4,10,39,1,39,1,121,10
50,10,1000,4,10,39,1,39,2,122,10
50,10,1000,4,10,39,1,39,3,119,10
50,10,1000,4,10,39,1,39,4,117,10
50,10,1000,4,10,39,1,39,5,120,9
50,10,1000,4,10,39,1,39,6,124,3
50,10,1000,4,10,39,1,39,7,125,10
50,10,1000,4,10,39,1,39,8,127,8
50,10,1000,4,10,39,1,39,9,127,10
50,10,1000,4,10,39,1,39,10,125,8
50,10,1000,4,10,40,1,40,1,121,10
50,10,1000,4,10,40,1,40,2,122,10
50,10,1000,4,10,40,1,40,3,119,10
50,10,1000,4,10,40,1,40,4,117,10
50,10,1000,4,10,40,1,40,5,120,9
50,10,1000,4,10,40,1,40,6,124,3
50,10,1000,4,10,40,1,40,7,125,10
50,10,1000,4,10,40,1,40,8,127,8
50,10,1000,4,10,40,1,40,9,127,10
50,10,1000,4,10,40,1,40,10,125,8
50,10,1000,4,10,41,1,41,1,121,10
50,10,1000,4,10,41,1,41,2,122,10
50,10,1000,4,10,41,1,41,3,119,10
50,10,1000,4,10,41,1,41,4,117,10
50,10,1000,4,10,41,1,41,5,120,9
50,10,1000,4,10,41,1,41,6,124,3
50,10,1000,4,10,41,1,41,7,125,10
50,10,1000,4,10,41,1,41,8,127,8
50,10,1000,4,10,41,1,41,9,127,10
50,10,1000,4,10,41,1,41,10,125,8
50,10,1000,4,10,42,1,42,1,121,10
50,10,1000,4,10,42,1,42,2,122,10
50,10,1000,4,10,42,1,42,3,119,10
50,10,1000,4,10,42,1,42,4,117,10
50,10,1000,4,10,42,1,42,5,120,9
50,10,1000,4,10,42,1,42,6,124,3
50,10,1000,4,10,42,1,42,7,125,10
50,10,1000,4,10,42,1,42,8,127,8
50,10,1000,4,10,42,1,42,9,127,10
50,10,1000,4,10,42,1,42,10,125,8
50,10,1000,4,10,43,1,43,1,121,10
50,10,1000,4,10,43,1,43,2,122,10
50,10,1000,4,10,43,1,43,3,119,10
50,10,1000,4,10,43,1,43,4,117,10
50,10,1000,4,10,43,1,43,5,120,9
50,10,1000,4,10,43,1,43,6,124,3
50,10,1000,4,10,43,1,43,7,125,10
50,10,1000,4,10,43,1,43,8,127,8
50,10,1000,4,10,43,1,43,9,127,10
50,10,1000,4,10,43,1,43,10,125,8
50,10,1000,4,10,44,1,44,1,121,10
50,10,1000,4,10,44,1,44,2,122,10
50,10,1000,4,10,44,1,44,3,119,10
50,10,1000,4,10,44,1,44,4,117,10
50,10,1000,4,10,44,1,44,5,120,9
50,10,1000,4,10,44,1,44,6,124,3
50,10,1000,4,10,44,1,44,7,125,10
50,10,1000,4,10,44,1,44,8,127,8
50,10,1000,4,10,44,1,44,9,127,10
50,10,1000,4,10,44,1,44,10,125,8
50,10,1000,4,10,45,1,45,1,121,10
50,10,1000,4,10,45,1,45,2,122,10
50,10,1000,4,10,45,1,45,3,119,10
50,10,1000,4,10,45,1,45,4,117,10
50,10,1000,4,10,45,1,45,5,120,9
50,10,1000,4,10,45,1,45,6,124,3
50,10,1000,4,10,45,1,45,7,125,10
50,10,1000,4,10,45,1,45,8,127,8
50,10,1000,4,10,45,1,45,9,127,10
50,10,1000,4,10,45,1,45,10,125,8
50,10,1000,4,10,46,1,46,1,121,10
50,10,1000,4,10,46,1,46,2,122,10
50,10,1000,4,10,46,1,46,3,119,10
50,10,1000,4,10,46,1,46,4,117,10
50,10,1000,4,10,46,1,46,5,120,9
50,10,1000,4,10,46,1,46,6,124,3
50,10,1000,4,10,46,1,46,7,125,10
50,10,1000,4,10,46,1,46,8,127,8
50,10,1000,4,10,46,1,46,9,127,10
50,10,1000,4,10,46,1,46,10,125,8
50,10,1000,4,10,47,1,47,1,121,10
50,10,1000,4,10,47,1,47,2,122,10
50,10,1000,4,10,47,1,47,3,119,10
50,10,1000,4,10,47,1,47,4,117,10
50,10,1000,4,10,47,1,47,5,120,9
50,10,1000,4,10,47,1,47,6,124,3
50,10,1000,4,10,47,1,47,7,125,10
50,10,1000,4,10,47,1,47,8,127,8
50,10,1000,4,10,47,1,47,9,127,10
50,10,1000,4,10,47,1,47,10,125,8
50,10,1000,4,10,48,1,48,1,121,10
50,10,1000,4,10,48,1,48,2,122,10
50,10,1000,4,10,48,1,48,3,119,10
50,10,1000,4,10,48,1,48,4,117,10
50,10,1000,4,10,48,1,48,5,120,9
50,10,1000,4,10,48,1,48,6,124,3
50,10,1000,4,10,48,1,48,7,125,10
50,10,1000,4,10,48,1,48,8,127,8
50,10,1000,4,10,48,1,48,9,127,10
50,10,1000,4,10,48,1,48,10,125,8
50,10,1000,4,10,49,1,49,1,121,10
50,10,1000,4,10,49,1,49,2,122,10
50,10,1000,4,10,49,1,49,3,119,10
50,10,1000,4,10,49,1,49,4,117,10
50,10,1000,4,10,49,1,49,5,120,9
50,10,1000,4,10,49,1,49,6,124,3
50,10,1000,4,10,49,1,49,7,125,10
50,10,1000,4,10,49,1,49,8,127,8
50,10,1000,4,10,49,1,49,9,127,10
50,10,1000,4,10,49,1,49,10,125,8
50,10,1000,4,10,50,1,50,1,121,10
50,10,1000,4,10,50,1,50,2,122,10
50,10,1000,4,10,50,1,50,3,119,10
50,10,1000,4,10,50,1,50,4,117,10
50,10,1000,4,10,50,1,50,5,120,9
50,10,1000,4,10,50,1,50,6,124,3
50,10,1000,4,10,50,1,50,7,125,10
50,10,1000,4,10,50,1,50,8,127,8
50,10,1000,4,10,50,1,50,9,127,10
50,10,1000,4,10,50,1,50,10,125,8
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,10,1000,4,10,1,2,1,1,27,0
50,10,1000,4,10,1,2,1,2,50,2
50,10,1000,4,10,1,2,1,3,71,4
50,10,1000,4,10,1,2,1,4,87,6
50,10,1000,4,10,1,2,1,5,103,7
50,10,1000,4,10,1,2,1,6,112,10
50,10,1000,4,10,1,2,1,7,119,8
50,10,1000,4,10,1,2,1,8,119,10
50,10,1000,4,10,1,2,1,9,125,10
50,10,1000,4,10,1,2,1,10,125,8
50,10,1000,4,10,2,2,2,1,128,10
50,10,1000,4,10,2,2,2,2,131,10
50,10,1000,4,10,2,2,2,3,130,2
50,10,1000,4,10,2,2,2,4,132,10
50,10,1000,4,10,2,2,2,5,133,7
50,10,1000,4,10,2,2,2,6,131,10
50,10,1000,4,10,2,2,2,7,128,8
50,10,1000,4,10,2,2,2,8,121,10
50,10,1000,4,10,2,2,2,9,125,10
50,10,1000,4,10,2,2,2,10,125,4
50,10,1000,4,10,3,2,3,1,128,10
50,10,1000,4,10,3,2,3,2,131,10
50,10,1000,4,10,3,2,3,3,130,2
50,10,1000,4,10,3,2,3,4,132,10
50,10,1000,4,10,3,2,3,5,133,7
50,10,1000,4,10,3,2,3,6,131,10
50,10,1000,4,10,3,2,3,7,128,8
50,10,1000,4,10,3,2,3,8,121,10
50,10,1000,4,10,3,2,3,9,125,10
50,10,1000,4,10,3,2,3,10,125,4
50,10,1000,4,10,4,2,4,1,128,10
50,10,1000,4,10,4,2,4,2,131,10
50,10,1000,4,10,4,2,4,3,130,2
50,10,1000,4,10,4,2,4,4,132,10
50,10,1000,4,10,4,2,4,5,133,7
50,10,1000,4,10,4,2,4,6,131,10
50,10,1000,4,10,4,2,4,7,128,8
50,10,1000,4,10,4,2,4,8,121,10
50,10,1000,4,10,4,2,4,9,125,10
50,10,1000,4,10,4,2,4,10,125,4
50,10,1000,4,10,5,2,5,1,128,10
50,10,1000,4,10,5,2,5,2,131,10
50,10,1000,4,10,5,2,5,3,130,2
50,10,1000,4,10,5,2,5,4,132,10
50,10,1000,4,10,5,2,5,5,133,7
50,10,1000,4,10,5,2,5,6,131,10
50,10,1000,4,10,5,2,5,7,128,8
50,10,1000,4,10,5,2,5,8,121,10
50,10,1000,4,10,5,2,5,9,125,10
50,10,1000,4,10,5,2,5,10,125,4
50,10,1000,4,10,6,2,6,1,128,10
50,10,1000,4,10,6,2,6,2,131,10
50,10,1000,4,10,6,2,6,3,130,2
50,10,1000,4,10,6,2,6,4,132,10
50,10,1000,4,10,6,2,6,5,133,7
50,10,1000,4,10,6,2,6,6,131,10
50,10,1000,4,10,6,2,6,7,128,8
50,10,1000,4,10,6,2,6,8,121,10
50,10,1000,4,10,6,2,6,9,125,10
50,10,1000,4,10,6,2,6,10,125,4
50,10,1000,4,10,7,2,7,1,128,10
50,10,1000,4,10,7,2,7,2,131,10
50,10,1000,4,10,7,2,7,3,130,2
50,10,1000,4,10,7,2,7,4,132,10
50,10,1000,4,10,7,2,7,5,133,7
50,10,1000,4,10,7,2,7,6,131,10
50,10,1000,4,10,7,2,7,7,128,8
50,10,1000,4,10,7,2,7,8,121,10
50,10,1000,4,10,7,2,7,9,125,10
50,10,1000,4,10,7,2,7,10,125,4
50,10,1000,4,10,8,2,8,1,128,10
50,10,1000,4,10,8,2,8,2,131,10
50,10,1000,4,10,8,2,8,3,130,2
50,10,1000,4,10,8,2,8,4,132,10
50,10,1000,4,10,8,2,8,5,133,7
50,10,1000,4,10,8,2,8,6,131,10
50,10,1000,4,10,8,2,8,7,128,8
50,10,1000,4,10,8,2,8,8,121,10
50,10,1000,4,10,8,2,8,9,125,10
50,10,1000,4,10,8,2,8,10,125,4
50,10,1000,4,10,9,2,9,1,128,10
50,10,1000,4,10,9,2,9,2,131,10
50,10,1000,4,10,9,2,9,3,130,2
50,10,1000,4,10,9,2,9,4,132,10
50,10,1000,4,10,9,2,9,5,133,7
50,10,1000,4,10,9,2,9,6,131,10
50,10,1000,4,10,9,2,9,7,128,8
50,10,1000,4,10,9,2,9,8,121,10
50,10,1000,4,10,9,2,9,9,125,10
50,10,1000,4,10,9,2,9,10,125,4
50,10,1000,4,10,10,2,10,1,128,10
