NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,5,400,8,10,7,0,7,4,26,7
50,5,400,8,10,7,0,7,5,28,10
50,5,400,8,10,8,0,8,1,28,7
50,5,400,8,10,8,0,8,2,25,8
50,5,400,8,10,8,0,8,3,25,5
50,5,400,8,10,8,0,8,4,26,10
50,5,400,8,10,8,0,8,5,28,8
50,5,400,8,10,9,0,9,1,28,10
50,5,400,8,10,9,0,9,2,25,10
50,5,400,8,10,9,0,9,3,25,7
50,5,400,8,10,9,0,9,4,26,7
50,5,400,8,10,9,0,9,5,28,10
50,5,400,8,10,10,0,10,1,28,7
50,5,400,8,10,10,0,10,2,25,8
50,5,400,8,10,10,0,10,3,25,5
50,5,400,8,10,10,0,10,4,26,10
50,5,400,8,10,10,0,10,5,28,8
50,5,400,8,10,11,0,11,1,28,10
50,5,400,8,10,11,0,11,2,25,10
50,5,400,8,10,11,0,11,3,25,7
50,5,400,8,10,11,0,11,4,26,7
50,5,400,8,10,11,0,11,5,28,10
50,5,400,8,10,12,0,12,1,28,7
50,5,400,8,10,12,0,12,2,25,8
50,5,400,8,10,12,0,12,3,25,5
50,5,400,8,10,12,0,12,4,26,10
50,5,400,8,10,12,0,12,5,28,8
50,5,400,8,10,13,0,13,1,28,10
50,5,400,8,10,13,0,13,2,25,10
50,5,400,8,10,13,0,13,3,25,7
50,5,400,8,10,13,0,13,4,26,7
50,5,400,8,10,13,0,13,5,28,10
50,5,400,8,10,14,0,14,1,28,7
50,5,400,8,10,14,0,14,2,25,8
50,5,400,8,10,14,0,14,3,25,5
50,5,400,8,10,14,0,14,4,26,10
50,5,400,8,10,14,0,14,5,28,8
50,5,400,8,10,15,0,15,1,28,10
50,5,400,8,10,15,0,15,2,25,10
50,5,400,8,10,15,0,15,3,25,7
50,5,400,8,10,15,0,15,4,26,7
50,5,400,8,10,15,0,15,5,28,10
50,5,400,8,10,16,0,16,1,28,7
50,5,400,8,10,16,0,16,2,25,8
50,5,400,8,10,16,0,16,3,25,5
50,5,400,8,10,16,0,16,4,26,10
50,5,400,8,10,16,0,16,5,28,8
50,5,400,8,10,17,0,17,1,28,10
50,5,400,8,10,17,0,17,2,25,10
50,5,400,8,10,17,0,17,3,25,7
50,5,400,8,10,17,0,17,4,26,7
50,5,400,8,10,17,0,17,5,28,10
50,5,400,8,10,18,0,18,1,28,7
50,5,400,8,10,18,0,18,2,25,8
50,5,400,8,10,18,0,18,3,25,5
50,5,400,8,10,18,0,18,4,26,10
50,5,400,8,10,18,0,18,5,28,8
50,5,400,8,10,19,0,19,1,28,10
50,5,400,8,10,19,0,19,2,25,10
50,5,400,8,10,19,0,19,3,25,7
50,5,400,8,10,19,0,19,4,26,7
50,5,400,8,10,19,0,19,5,28,10
50,5,400,8,10,20,0,20,1,28,7
50,5,400,8,10,20,0,20,2,25,8
50,5,400,8,10,20,0,20,3,25,5
50,5,400,8,10,20,0,20,4,26,10
50,5,400,8,10,20,0,20,5,28,8
50,5,400,8,10,21,0,21,1,28,10
50,5,400,8,10,21,0,21,2,25,10
50,5,400,8,10,21,0,21,3,25,7
50,5,400,8,10,21,0,21,4,26,7
50,5,400,8,10,21,0,21,5,28,10
50,5,400,8,10,22,0,22,1,28,7
50,5,400,8,10,22,0,22,2,25,8
50,5,400,8,10,22,0,22,3,25,5
50,5,400,8,10,22,0,22,4,26,10
50,5,400,8,10,22,0,22,5,28,8
50,5,400,8,10,23,0,23,1,28,10
50,5,400,8,10,23,0,23,2,25,10
50,5,400,8,10,23,0,23,3,25,7
50,5,400,8,10,23,0,23,4,26,7
50,5,400,8,10,23,0,23,5,28,10
50,5,400,8,10,24,0,24,1,28,7
50,5,400,8,10,24,0,24,2,25,8
50,5,400,8,10,24,0,24,3,25,5
50,5,400,8,10,24,0,24,4,26,10
50,5,400,8,10,24,0,24,5,28,8
50,5,400,8,10,25,0,25,1,28,10
50,5,400,8,10,25,0,25,2,25,10
50,5,400,8,10,25,0,25,3,25,7
50,5,400,8,10,25,0,25,4,26,7
50,5,400,8,10,25,0,25,5,28,10
50,5,400,8,10,26,0,26,1,28,7
50,5,400,8,10,26,0,26,2,25,8
50,5,400,8,10,26,0,26,3,25,5
50,5,400,8,10,26,0,26,4,26,10
50,5,400,8,10,26,0,26,5,28,8
50,5,400,8,10,27,0,27,1,28,10
50,5,400,8,10,27,0,27,2,25,10
50,5,400,8,10,27,0,27,3,25,7
50,5,400,8,10,27,0,27,4,26,7
50,5,400,8,10,27,0,27,5,28,10
50,5,400,8,10,28,0,28,1,28,7
50,5,400,8,10,28,0,28,2,25,8
50,5,400,8,10,28,0,28,3,25,5
50,5,400,8,10,28,0,28,4,26,10
50,5,400,8,10,28,0,28,5,28,8
50,5,400,8,10,29,0,29,1,28,10
50,5,400,8,10,29,0,29,2,25,10
50,5,400,8,10,29,0,29,3,25,7
50,5,400,8,10,29,0,29,4,26,7
50,5,400,8,10,29,0,29,5,28,10
50,5,400,8,10,30,0,30,1,28,7
50,5,400,8,10,30,0,30,2,25,8
50,5,400,8,10,30,0,30,3,25,5
50,5,400,8,10,30,0,30,4,26,10
50,5,400,8,10,30,0,30,5,28,8
50,5,400,8,10,31,0,31,1,28,10
50,5,400,8,10,31,0,31,2,25,10
50,5,400,8,10,31,0,31,3,25,7
50,5,400,8,10,31,0,31,4,26,7
50,5,400,8,10,31,0,31,5,28,10
50,5,400,8,10,32,0,32,1,28,7
50,5,400,8,10,32,0,32,2,25,8
50,5,400,8,10,32,0,32,3,25,5
50,5,400,8,10,32,0,32,4,26,10
50,5,400,8,10,32,0,32,5,28,8
50,5,400,8,10,33,0,33,1,28,10
50,5,400,8,10,33,0,33,2,25,10
50,5,400,8,10,33,0,33,3,25,7
50,5,400,8,10,33,0,33,4,26,7
50,5,400,8,10,33,0,33,5,28,10
50,5,400,8,10,34,0,34,1,28,7
50,5,400,8,10,34,0,34,2,25,8
50,5,400,8,10,34,0,34,3,25,5
50,5,400,8,10,34,0,34,4,26,10
50,5,400,8,10,34,0,34,5,28,8
50,5,400,8,10,35,0,35,1,28,10
50,5,400,8,10,35,0,35,2,25,10
50,5,400,8,10,35,0,35,3,25,7
50,5,400,8,10,35,0,35,4,26,7
50,5,400,8,10,35,0,35,5,28,10
50,5,400,8,10,36,0,36,1,28,7
50,5,400,8,10,36,0,36,2,25,8
50,5,400,8,10,36,0,36,3,25,5
50,5,400,8,10,36,0,36,4,26,10
50,5,400,8,10,36,0,36,5,28,8
50,5,400,8,10,37,0,37,1,28,10
50,5,400,8,10,37,0,37,2,25,10
50,5,400,8,10,37,0,37,3,25,7
50,5,400,8,10,37,0,37,4,26,7
50,5,400,8,10,37,0,37,5,28,10
50,5,400,8,10,38,0,38,1,28,7
50,5,400,8,10,38,0,38,2,25,8
50,5,400,8,10,38,0,38,3,25,5
50,5,400,8,10,38,0,38,4,26,10
50,5,400,8,10,38,0,38,5,28,8
50,5,400,8,10,39,0,39,1,28,10
50,5,400,8,10,39,0,39,2,25,10
50,5,400,8,10,39,0,39,3,25,7
50,5,400,8,10,39,0,39,4,26,7
50,5,400,8,10,39,0,39,5,28,10
50,5,400,8,10,40,0,40,1,28,7
50,5,400,8,10,40,0,40,2,25,8
50,5,400,8,10,40,0,40,3,25,5
50,5,400,8,10,40,0,40,4,26,10
50,5,400,8,10,40,0,40,5,28,8
50,5,400,8,10,41,0,41,1,28,10
50,5,400,8,10,41,0,41,2,25,10
50,5,400,8,10,41,0,41,3,25,7
50,5,400,8,10,41,0,41,4,26,7
50,5,400,8,10,41,0,41,5,28,10
50,5,400,8,10,42,0,42,1,28,7
50,5,400,8,10,42,0,42,2,25,8
50,5,400,8,10,42,0,42,3,25,5
50,5,400,8,10,42,0,42,4,26,10
50,5,400,8,10,42,0,42,5,28,8
50,5,400,8,10,43,0,43,1,28,10
50,5,400,8,10,43,0,43,2,25,10
50,5,400,8,10,43,0,43,3,25,7
50,5,400,8,10,43,0,43,4,26,7
50,5,400,8,10,43,0,43,5,28,10
50,5,400,8,10,44,0,44,1,28,7
50,5,400,8,10,44,0,44,2,25,8
50,5,400,8,10,44,0,44,3,25,5
50,5,400,8,10,44,0,44,4,26,10
50,5,400,8,10,44,0,44,5,28,8
50,5,400,8,10,45,0,45,1,28,10
50,5,400,8,10,45,0,45,2,25,10
50,5,400,8,10,45,0,45,3,25,7
50,5,400,8,10,45,0,45,4,26,7
50,5,400,8,10,45,0,45,5,28,10
50,5,400,8,10,46,0,46,1,28,7
50,5,400,8,10,46,0,46,2,25,8
50,5,400,8,10,46,0,46,3,25,5
50,5,400,8,10,46,0,46,4,26,10
50,5,400,8,10,46,0,46,5,28,8
50,5,400,8,10,47,0,47,1,28,10
50,5,400,8,10,47,0,47,2,25,10
50,5,400,8,10,47,0,47,3,25,7
50,5,400,8,10,47,0,47,4,26,7
50,5,400,8,10,47,0,47,5,28,10
50,5,400,8,10,48,0,48,1,28,7
50,5,400,8,10,48,0,48,2,25,8
50,5,400,8,10,48,0,48,3,25,5
50,5,400,8,10,48,0,48,4,26,10
50,5,400,8,10,48,0,48,5,28,8
50,5,400,8,10,49,0,49,1,28,10
50,5,400,8,10,49,0,49,2,25,10
50,5,400,8,10,49,0,49,3,25,7
50,5,400,8,10,49,0,49,4,26,7
50,5,400,8,10,49,0,49,5,28,10
50,5,400,8,10,50,0,50,1,28,7
50,5,400,8,10,50,0,50,2,25,8
50,5,400,8,10,50,0,50,3,25,5
50,5,400,8,10,50,0,50,4,26,10
50,5,400,8,10,50,0,50,5,28,8
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,5,400,8,10,1,1,1,1,10,0
50,5,400,8,10,1,1,1,2,19,6
50,5,400,8,10,1,1,1,3,23,9
50,5,400,8,10,1,1,1,4,25,10
50,5,400,8,10,1,1,1,5,27,10
50,5,400,8,10,2,1,2,1,25,10
50,5,400,8,10,2,1,2,2,28,10
50,5,400,8,10,2,1,2,3,26,10
50,5,400,8,10,2,1,2,4,25,10
50,5,400,8,10,2,1,2,5,27,10
50,5,400,8,10,3,1,3,1,25,10
50,5,400,8,10,3,1,3,2,28,10
50,5,400,8,10,3,1,3,3,26,10
50,5,400,8,10,3,1,3,4,25,10
50,5,400,8,10,3,1,3,5,27,10
50,5,400,8,10,4,1,4,1,25,10
50,5,400,8,10,4,1,4,2,28,10
50,5,400,8,10,4,1,4,3,26,10
50,5,400,8,10,4,1,4,4,25,10
50,5,400,8,10,4,1,4,5,27,10
50,5,400,8,10,5,1,5,1,25,10
50,5,400,8,10,5,1,5,2,28,10
50,5,400,8,10,5,1,5,3,26,10
50,5,400,8,10,5,1,5,4,25,10
50,5,400,8,10,5,1,5,5,27,10
50,5,400,8,10,6,1,6,1,25,10
50,5,400,8,10,6,1,6,2,28,10
50,5,400,8,10,6,1,6,3,26,10
50,5,400,8,10,6,1,6,4,25,10
50,5,400,8,10,6,1,6,5,27,10
50,5,400,8,10,7,1,7,1,25,10
50,5,400,8,10,7,1,7,2,28,10
50,5,400,8,10,7,1,7,3,26,10
50,5,400,8,10,7,1,7,4,25,10
50,5,400,8,10,7,1,7,5,27,10
50,5,400,8,10,8,1,8,1,25,10
50,5,400,8,10,8,1,8,2,28,10
50,5,400,8,10,8,1,8,3,26,10
50,5,400,8,10,8,1,8,4,25,10
50,5,400,8,10,8,1,8,5,27,10
50,5,400,8,10,9,1,9,1,25,10
50,5,400,8,10,9,1,9,2,28,10
50,5,400,8,10,9,1,9,3,26,10
50,5,400,8,10,9,1,9,4,25,10
50,5,400,8,10,9,1,9,5,27,10
50,5,400,8,10,10,1,10,1,25,10
50,5,400,8,10,10,1,10,2,28,10
50,5,400,8,10,10,1,10,3,26,10
50,5,400,8,10,10,1,10,4,25,10
50,5,400,8,10,10,1,10,5,27,10
50,5,400,8,10,11,1,11,1,25,10
50,5,400,8,10,11,1,11,2,28,10
50,5,400,8,10,11,1,11,3,26,10
50,5,400,8,10,11,1,11,4,25,10
50,5,400,8,10,11,1,11,5,27,10
50,5,400,8,10,12,1,12,1,25,10
50,5,400,8,10,12,1,12,2,28,10
50,5,400,8,10,12,1,12,3,26,10
50,5,400,8,10,12,1,12,4,25,10
50,5,400,8,10,12,1,12,5,27,10
50,5,400,8,10,13,1,13,1,25,10
50,5,400,8,10,13,1,13,2,28,10
50,5,400,8,10,13,1,13,3,26,10
50,5,400,8,10,13,1,13,4,25,10
50,5,400,8,10,13,1,13,5,27,10
50,5,400,8,10,14,1,14,1,25,10
50,5,400,8,10,14,1,14,2,28,10
50,5,400,8,10,14,1,14,3,26,10
50,5,400,8,10,14,1,14,4,25,10
50,5,400,8,10,14,1,14,5,27,10
50,5,400,8,10,15,1,15,1,25,10
50,5,400,8,10,15,1,15,2,28,10
50,5,400,8,10,15,1,15,3,26,10
50,5,400,8,10,15,1,15,4,25,10
50,5,400,8,10,15,1,15,5,27,10
50,5,400,8,10,16,1,16,1,25,10
50,5,400,8,10,16,1,16,2,28,10
50,5,400,8,10,16,1,16,3,26,10
50,5,400,8,10,16,1,16,4,25,10
50,5,400,8,10,16,1,16,5,27,10
50,5,400,8,10,17,1,17,1,25,10
50,5,400,8,10,17,1,17,2,28,10
50,5,400,8,10,17,1,17,3,26,10
50,5,400,8,10,17,1,17,4,25,10
50,5,400,8,10,17,1,17,5,27,10
50,5,400,8,10,18,1,18,1,25,10
50,5,400,8,10,18,1,18,2,28,10
50,5,400,8,10,18,1,18,3,26,10
50,5,400,8,10,18,1,18,4,25,10
50,5,400,8,10,18,1,18,5,27,10
50,5,400,8,10,19,1,19,1,25,10
50,5,400,8,10,19,1,19,2,28,10
50,5,400,8,10,19,1,19,3,26,10
50,5,400,8,10,19,1,19,4,25,10
50,5,400,8,10,19,1,19,5,27,10
50,5,400,8,10,20,1,20,1,25,10
50,5,400,8,10,20,1,20,2,28,10
50,5,400,8,10,20,1,20,3,26,10
50,5,400,8,10,20,1,20,4,25,10
50,5,400,8,10,20,1,20,5,27,10
50,5,400,8,10,21,1,21,1,25,10
50,5,400,8,10,21,1,21,2,28,10
50,5,400,8,10,21,1,21,3,26,10
50,5,400,8,10,21,1,21,4,25,10
50,5,400,8,10,21,1,21,5,27,10
50,5,400,8,10,22,1,22,1,25,10
50,5,400,8,10,22,1,22,2,28,10
50,5,400,8,10,22,1,22,3,26,10
50,5,400,8,10,22,1,22,4,25,10
50,5,400,8,10,22,1,22,5,27,10
50,5,400,8,10,23,1,23,1,25,10
50,5,400,8,10,23,1,23,2,28,10
50,5,400,8,10,23,1,23,3,26,10
50,5,400,8,10,23,1,23,4,25,10
50,5,400,8,10,23,1,23,5,27,10
50,5,400,8,10,24,1,24,1,25,10
50,5,400,8,10,24,1,24,2,28,10
50,5,400,8,10,24,1,24,3,26,10
50,5,400,8,10,24,1,24,4,25,10
50,5,400,8,10,24,1,24,5,27,10
50,5,400,8,10,25,1,25,1,25,10
50,5,400,8,10,25,1,25,2,28,10
50,5,400,8,10,25,1,25,3,26,10
50,5,400,8,10,25,1,25,4,25,10
50,5,400,8,10,25,1,25,5,27,10
50,5,400,8,10,26,1,26,1,25,10
50,5,400,8,10,26,1,26,2,28,10
50,5,400,8,10,26,1,26,3,26,10
50,5,400,8,10,26,1,26,4,25,10
50,5,400,8,10,26,1,26,5,27,10
50,5,400,8,10,27,1,27,1,25,10
50,5,400,8,10,27,1,27,2,28,10
50,5,400,8,10,27,1,27,3,26,10
50,5,400,8,10,27,1,27,4,25,10
50,5,400,8,10,27,1,27,5,27,10
50,5,400,8,10,28,1,28,1,25,10
50,5,400,8,10,28,1,28,2,28,10
50,5,400,8,10,28,1,28,3,26,10
50,5,400,8,10,28,1,28,4,25,10
50,5,400,8,10,28,1,28,5,27,10
50,5,400,8,10,29,1,29,1,25,10
50,5,400,8,10,29,1,29,2,28,10
50,5,400,8,10,29,1,29,3,26,10
50,5,400,8,10,29,1,29,4,25,10
50,5,400,8,10,29,1,29,5,27,10
50,5,400,8,10,30,1,30,1,25,10
50,5,400,8,10,30,1,30,2,28,10
50,5,400,8,10,30,1,30,3,26,10
50,5,400,8,10,30,1,30,4,25,10
50,5,400,8,10,30,1,30,5,27,10
50,5,400,8,10,31,1,31,1,25,10
50,5,400,8,10,31,1,31,2,28,10
50,5,400,8,10,31,1,31,3,26,10
50,5,400,8,10,31,1,31,4,25,10
50,5,400,8,10,31,1,31,5,27,10
50,5,400,8,10,32,1,32,1,25,10
50,5,400,8,10,32,1,32,2,28,10
50,5,400,8,10,32,1,32,3,26,10
50,5,400,8,10,32,1,32,4,25,10
50,5,400,8,10,32,1,32,5,27,10
50,5,400,8,10,33,1,33,1,25,10
50,5,400,8,10,33,1,33,2,28,10
50,5,400,8,10,33,1,33,3,26,10
50,5,400,8,10,33,1,33,4,25,10
50,5,400,8,10,33,1,33,5,27,10
50,5,400,8,10,34,1,34,1,25,10
50,5,400,8,10,34,1,34,2,28,10
50,5,400,8,10,34,1,34,3,26,10
50,5,400,8,10,34,1,34,4,25,10
50,5,400,8,10,34,1,34,5,27,10
50,5,400,8,10,35,1,35,1,25,10
50,5,400,8,10,35,1,35,2,28,10
50,5,400,8,10,35,1,35,3,26,10
50,5,400,8,10,35,1,35,4,25,10
50,5,400,8,10,35,1,35,5,27,10
50,5,400,8,10,36,1,36,1,25,10
50,5,400,8,10,36,1,36,2,28,10
50,5,400,8,10,36,1,36,3,26,10
50,5,400,8,10,36,1,36,4,25,10
50,5,400,8,10,36,1,36,5,27,10
50,5,400,8,10,37,1,37,1,25,10
50,5,400,8,10,37,1,37,2,28,10
50,5,400,8,10,37,1,37,3,26,10
50,5,400,8,10,37,1,37,4,25,10
50,5,400,8,10,37,1,37,5,27,10
50,5,400,8,10,38,1,38,1,25,10
50,5,400,8,10,38,1,38,2,28,10
50,5,400,8,10,38,1,38,3,26,10
50,5,400,8,10,38,1,38,4,25,10
50,5,400,8,10,38,1,38,5,27,10
50,5,400,8,10,39,1,39,1,25,10
50,5,400,8,10,39,1,39,2,28,10
50,5,400,8,10,39,1,39,3,26,10
50,5,400,8,10,39,1,39,4,25,10
50,5,400,8,10,39,1,39,5,27,10
50,5,400,8,10,40,1,40,1,25,10
50,5,400,8,10,40,1,40,2,28,10
50,5,400,8,10,40,1,40,3,26,10
50,5,400,8,10,40,1,40,4,25,10
50,5,400,8,10,40,1,40,5,27,10
50,5,400,8,10,41,1,41,1,25,10
50,5,400,8,10,41,1,41,2,28,10
50,5,400,8,10,41,1,41,3,26,10
50,5,400,8,10,41,1,41,4,25,10
50,5,400,8,10,41,1,41,5,27,10
50,5,400,8,10,42,1,42,1,25,10
50,5,400,8,10,42,1,42,2,28,10
50,5,400,8,10,42,1,42,3,26,10
50,5,400,8,10,42,1,42,4,25,10
50,5,400,8,10,42,1,42,5,27,10
50,5,400,8,10,43,1,43,1,25,10
50,5,400,8,10,43,1,43,2,28,10
50,5,400,8,10,43,1,43,3,26,10
50,5,400,8,10,43,1,43,4,25,10
50,5,400,8,10,43,1,43,5,27,10
50,5,400,8,10,44,1,44,1,25,10
50,5,400,8,10,44,1,44,2,28,10
50,5,400,8,10,44,1,44,3,26,10
50,5,400,8,10,44,1,44,4,25,10
50,5,400,8,10,44,1,44,5,27,10
50,5,400,8,10,45,1,45,1,25,10
50,5,400,8,10,45,1,45,2,28,10
50,5,400,8,10,45,1,45,3,26,10
50,5,400,8,10,45,1,45,4,25,10
50,5,400,8,10,45,1,45,5,27,10
50,5,400,8,10,46,1,46,1,25,10
50,5,400,8,10,46,1,46,2,28,10
50,5,400,8,10,46,1,46,3,26,10
50,5,400,8,10,46,1,46,4,25,10
50,5,400,8,10,46,1,46,5,27,10
50,5,400,8,10,47,1,47,1,25,10
50,5,400,8,10,47,1,47,2,28,10
50,5,400,8,10,47,1,47,3,26,10
50,5,400,8,10,47,1,47,4,25,10
50,5,400,8,10,47,1,47,5,27,10
50,5,400,8,10,48,1,48,1,25,10
50,5,400,8,10,48,1,48,2,28,10
50,5,400,8,10,48,1,48,3,26,10
50,5,400,8,10,48,1,48,4,25,10
50,5,400,8,10,48,1,48,5,27,10
50,5,400,8,10,49,1,49,1,25,10
50,5,400,8,10,49,1,49,2,28,10
50,5,400,8,10,49,1,49,3,26,10
50,5,400,8,10,49,1,49,4,25,10
50,5,400,8,10,49,1,49,5,27,10
50,5,400,8,10,50,1,50,1,25,10
50,5,400,8,10,50,1,50,2,28,10
50,5,400,8,10,50,1,50,3,26,10
50,5,400,8,10,50,1,50,4,25,10
50,5,400,8,10,50,1,50,5,27,10
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,5,400,8,10,1,2,1,1,10,0
50,5,400,8,10,1,2,1,2,16,5
50,5,400,8,10,1,2,1,3,22,10
50,5,400,8,10,1,2,1,4,26,10
50,5,400,8,10,1,2,1,5,26,10
50,5,400,8,10,2,2,2,1,26,10
50,5,400,8,10,2,2,2,2,25,10
50,5,400,8,10,2,2,2,3,23,10
50,5,400,8,10,2,2,2,4,26,10
50,5,400,8,10,2,2,2,5,26,10
50,5,400,8,10,3,2,3,1,26,10
50,5,400,8,10,3,2,3,2,25,10
50,5,400,8,10,3,2,3,3,23,10
50,5,400,8,10,3,2,3,4,26,10
50,5,400,8,10,3,2,3,5,26,10
50,5,400,8,10,4,2,4,1,26,10
50,5,400,8,10,4,2,4,2,25,10
50,5,400,8,10,4,2,4,3,23,10
50,5,400,8,10,4,2,4,4,26,10
50,5,400,8,10,4,2,4,5,26,10
50,5,400,8,10,5,2,5,1,26,10
50,5,400,8,10,5,2,5,2,25,10
50,5,400,8,10,5,2,5,3,23,10
50,5,400,8,10,5,2,5,4,26,10
50,5,400,8,10,5,2,5,5,26,10
50,5,400,8,10,6,2,6,1,26,10
50,5,400,8,10,6,2,6,2,25,10
50,5,400,8,10,6,2,6,3,23,10
50,5,400,8,10,6,2,6,4,26,10
50,5,400,8,10,6,2,6,5,26,10
50,5,400,8,10,7,2,7,1,26,10
50,5,400,8,10,7,2,7,2,25,10
50,5,400,8,10,7,2,7,3,23,10
50,5,400,8,10,7,2,7,4,26,10
50,5,400,8,10,7,2,7,5,26,10
50,5,400,8,10,8,2,8,1,26,10
50,5,400,8,10,8,2,8,2,25,10
50,5,400,8,10,8,2,8,3,23,10
50,5,400,8,10,8,2,8,4,26,10
50,5,400,8,10,8,2,8,5,26,10
50,5,400,8,10,9,2,9,1,26,10
50,5,400,8,10,9,2,9,2,25,10
50,5,400,8,10,9,2,9,3,23,10
50,5,400,8,10,9,2,9,4,26,10
50,5,400,8,10,9,2,9,5,26,10
50,5,400,8,10,10,2,10,1,26,10
50,5,400,8,10,10,2,10,2,25,10
50,5,400,8,10,10,2,10,3,23,10
50,5,400,8,10,10,2,10,4,26,10
50,5,400,8,10,10,2,10,5,26,10
50,5,400,8,10,11,2,11,1,26,10
50,5,400,8,10,11,2,11,2,25,10
50,5,400,8,10,11,2,11,3,23,10
50,5,400,8,10,11,2,11,4,26,10
50,5,400,8,10,11,2,11,5,26,10
50,5,400,8,10,12,2,12,1,26,10
50,5,400,8,10,12,2,12,2,25,10
50,5,400,8,10,12,2,12,3,23,10
50,5,400,8,10,12,2,12,4,26,10
50,5,400,8,10,12,2,12,5,26,10
50,5,400,8,10,13,2,13,1,26,10
50,5,400,8,10,13,2,13,2,25,10
50,5,400,8,10,13,2,13,3,23,10
50,5,400,8,10,13,2,13,4,26,10
50,5,400,8,10,13,2,13,5,26,10
50,5,400,8,10,14,2,14,1,26,10
50,5,400,8,10,14,2,14,2,25,10
50,5,400,8,10,14,2,14,3,23,10
50,5,400,8,10,14,2,14,4,26,10
50,5,400,8,10,14,2,14,5,26,10
50,5,400,8,10,15,2,15,1,26,10
50,5,400,8,10,15,2,15,2,25,10
50,5,400,8,10,15,2,15,3,23,10
50,5,400,8,10,15,2,15,4,26,10
50,5,400,8,10,15,2,15,5,26,10
50,5,400,8,10,16,2,16,1,26,10
50,5,400,8,10,16,2,16,2,25,10
50,5,400,8,10,16,2,16,3,23,10
50,5,400,8,10,16,2,16,4,26,10
50,5,400,8,10,16,2,16,5,26,10
50,5,400,8,10,17,2,17,1,26,10
50,5,400,8,10,17,2,17,2,25,10
50,5,400,8,10,17,2,17,3,23,10
50,5,400,8,10,17,2,17,4,26,10
50,5,400,8,10,17,2,17,5,26,10
50,5,400,8,10,18,2,18,1,26,10
50,5,400,8,10,18,2,18,2,25,10
50,5,400,8,10,18,2,18,3,23,10
50,5,400,8,10,18,2,18,4,26,10
50,5,400,8,10,18,2,18,5,26,10
50,5,400,8,10,19,2,19,1,26,10
50,5,400,8,10,19,2,19,2,25,10
50,5,400,8,10,19,2,19,3,23,10
50,5,400,8,10,19,2,19,4,26,10
50,5,400,8,10,19,2,19,5,26,10
50,5,400,8,10,20,2,20,1,26,10
50,5,400,8,10,20,2,20,2,25,10
50,5,400,8,10,20,2,20,3,23,10
50,5,400,8,10,20,2,20,4,26,10
50,5,400,8,10,20,2,20,5,26,10
50,5,400,8,10,21,2,21,1,26,10
50,5,400,8,10,21,2,21,2,25,10
50,5,400,8,10,21,2,21,3,23,10
50,5,400,8,10,21,2,21,4,26,10
50,5,400,8,10,21,2,21,5,26,10
50,5,400,8,10,22,2,22,1,26,10
50,5,400,8,10,22,2,22,2,25,10
50,5,400,8,10,22,2,22,3,23,10
50,5,400,8,10,22,2,22,4,26,10
50,5,400,8,10,22,2,22,5,26,10
50,5,400,8,10,23,2,23,1,26,10
50,5,400,8,10,23,2,23,2,25,10
50,5,400,8,10,23,2,23,3,23,10
50,5,400,8,10,23,2,23,4,26,10
50,5,400,8,10,23,2,23,5,26,10
50,5,400,8,10,24,2,24,1,26,10
50,5,400,8,10,24,2,24,2,25,10
50,5,400,8,10,24,2,24,3,23,10
50,5,400,8,10,24,2,24,4,26,10
50,5,400,8,10,24,2,24,5,26,10
50,5,400,8,10,25,2,25,1,26,10
50,5,400,8,10,25,2,25,2,25,10
50,5,400,8,10,25,2,25,3,23,10
50,5,400,8,10,25,2,25,4,26,10
50,5,400,8,10,25,2,25,5,26,10
50,5,400,8,10,26,2,26,1,26,10
50,5,400,8,10,26,2,26,2,25,10
50,5,400,8,10,26,2,26,3,23,10
50,5,400,8,10,26,2,26,4,26,10
50,5,400,8,10,26,2,26,5,26,10
50,5,400,8,10,27,2,27,1,26,10
50,5,400,8,10,27,2,27,2,25,10
50,5,400,8,10,27,2,27,3,23,10
50,5,400,8,10,27,2,27,4,26,10
50,5,400,8,10,27,2,27,5,26,10
50,5,400,8,10,28,2,28,1,26,10
50,5,400,8,10,28,2,28,2,25,10
50,5,400,8,10,28,2,28,3,23,10
50,5,400,8,10,28,2,28,4,26,10
50,5,400,8,10,28,2,28,5,26,10
50,5,400,8,10,29,2,29,1,26,10
50,5,400,8,10,29,2,29,2,25,10
50,5,400,8,10,29,2,29,3,23,10
50,5,400,8,10,29,2,29,4,26,10
50,5,400,8,10,29,2,29,5,26,10
50,5,400,8,10,30,2,30,1,26,10
50,5,400,8,10,30,2,30,2,25,10
50,5,400,8,10,30,2,30,3,23,10
50,5,400,8,10,30,2,30,4,26,10
50,5,400,8,10,30,2,30,5,26,10
50,5,400,8,10,31,2,31,1,26,10
50,5,400,8,10,31,2,31,2,25,10
50,5,400,8,10,31,2,31,3,23,10
50,5,400,8,10,31,2,31,4,26,10
50,5,400,8,10,31,2,31,5,26,10
50,5,400,8,10,32,2,32,1,26,10
50,5,400,8,10,32,2,32,2,25,10
50,5,400,8,10,32,2,32,3,23,10
