Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,1000,8,10,6,3,6,13,71,10
20,1000,8,10,6,3,6,14,70,10
20,1000,8,10,6,3,6,15,69,10
20,1000,8,10,6,3,6,16,66,10
20,1000,8,10,6,3,6,17,67,10
20,1000,8,10,6,3,6,18,67,10
20,1000,8,10,6,3,6,19,67,10
20,1000,8,10,6,3,6,20,69,10
20,1000,8,10,7,3,7,1,69,10
20,1000,8,10,7,3,7,2,71,10
20,1000,8,10,7,3,7,3,69,10
20,1000,8,10,7,3,7,4,70,10
20,1000,8,10,7,3,7,5,72,10
20,1000,8,10,7,3,7,6,74,10
20,1000,8,10,7,3,7,7,72,10
20,1000,8,10,7,3,7,8,73,10
20,1000,8,10,7,3,7,9,72,10
20,1000,8,10,7,3,7,10,71,10
20,1000,8,10,7,3,7,11,69,10
20,1000,8,10,7,3,7,12,70,10
20,1000,8,10,7,3,7,13,71,10
20,1000,8,10,7,3,7,14,70,10
20,1000,8,10,7,3,7,15,69,10
20,1000,8,10,7,3,7,16,66,10
20,1000,8,10,7,3,7,17,67,10
20,1000,8,10,7,3,7,18,67,10
20,1000,8,10,7,3,7,19,67,10
20,1000,8,10,7,3,7,20,69,10
20,1000,8,10,8,3,8,1,69,10
20,1000,8,10,8,3,8,2,71,10
20,1000,8,10,8,3,8,3,69,10
20,1000,8,10,8,3,8,4,70,10
20,1000,8,10,8,3,8,5,72,10
20,1000,8,10,8,3,8,6,74,10
20,1000,8,10,8,3,8,7,72,10
20,1000,8,10,8,3,8,8,73,10
20,1000,8,10,8,3,8,9,72,10
20,1000,8,10,8,3,8,10,71,10
20,1000,8,10,8,3,8,11,69,10
20,1000,8,10,8,3,8,12,70,10
20,1000,8,10,8,3,8,13,71,10
20,1000,8,10,8,3,8,14,70,10
20,1000,8,10,8,3,8,15,69,10
20,1000,8,10,8,3,8,16,66,10
20,1000,8,10,8,3,8,17,67,10
20,1000,8,10,8,3,8,18,67,10
20,1000,8,10,8,3,8,19,67,10
20,1000,8,10,8,3,8,20,69,10
20,1000,8,10,9,3,9,1,69,10
20,1000,8,10,9,3,9,2,71,10
20,1000,8,10,9,3,9,3,69,10
20,1000,8,10,9,3,9,4,70,10
20,1000,8,10,9,3,9,5,72,10
20,1000,8,10,9,3,9,6,74,10
20,1000,8,10,9,3,9,7,72,10
20,1000,8,10,9,3,9,8,73,10
20,1000,8,10,9,3,9,9,72,10
20,1000,8,10,9,3,9,10,71,10
20,1000,8,10,9,3,9,11,69,10
20,1000,8,10,9,3,9,12,70,10
20,1000,8,10,9,3,9,13,71,10
20,1000,8,10,9,3,9,14,70,10
20,1000,8,10,9,3,9,15,69,10
20,1000,8,10,9,3,9,16,66,10
20,1000,8,10,9,3,9,17,67,10
20,1000,8,10,9,3,9,18,67,10
20,1000,8,10,9,3,9,19,67,10
20,1000,8,10,9,3,9,20,69,10
20,1000,8,10,10,3,10,1,69,10
20,1000,8,10,10,3,10,2,71,10
20,1000,8,10,10,3,10,3,69,10
20,1000,8,10,10,3,10,4,70,10
20,1000,8,10,10,3,10,5,72,10
20,1000,8,10,10,3,10,6,74,10
20,1000,8,10,10,3,10,7,72,10
20,1000,8,10,10,3,10,8,73,10
20,1000,8,10,10,3,10,9,72,10
20,1000,8,10,10,3,10,10,71,10
20,1000,8,10,10,3,10,11,69,10
20,1000,8,10,10,3,10,12,70,10
20,1000,8,10,10,3,10,13,71,10
20,1000,8,10,10,3,10,14,70,10
20,1000,8,10,10,3,10,15,69,10
20,1000,8,10,10,3,10,16,66,10
20,1000,8,10,10,3,10,17,67,10
20,1000,8,10,10,3,10,18,67,10
20,1000,8,10,10,3,10,19,67,10
20,1000,8,10,10,3,10,20,69,10
20,1000,8,10,11,3,11,1,69,10
20,1000,8,10,11,3,11,2,71,10
20,1000,8,10,11,3,11,3,69,10
20,1000,8,10,11,3,11,4,70,10
20,1000,8,10,11,3,11,5,72,10
20,1000,8,10,11,3,11,6,74,10
20,1000,8,10,11,3,11,7,72,10
20,1000,8,10,11,3,11,8,73,10
20,1000,8,10,11,3,11,9,72,10
20,1000,8,10,11,3,11,10,71,10
20,1000,8,10,11,3,11,11,69,10
20,1000,8,10,11,3,11,12,70,10
20,1000,8,10,11,3,11,13,71,10
20,1000,8,10,11,3,11,14,70,10
20,1000,8,10,11,3,11,15,69,10
20,1000,8,10,11,3,11,16,66,10
20,1000,8,10,11,3,11,17,67,10
20,1000,8,10,11,3,11,18,67,10
20,1000,8,10,11,3,11,19,67,10
20,1000,8,10,11,3,11,20,69,10
20,1000,8,10,12,3,12,1,69,10
20,1000,8,10,12,3,12,2,71,10
20,1000,8,10,12,3,12,3,69,10
20,1000,8,10,12,3,12,4,70,10
20,1000,8,10,12,3,12,5,72,10
20,1000,8,10,12,3,12,6,74,10
20,1000,8,10,12,3,12,7,72,10
20,1000,8,10,12,3,12,8,73,10
20,1000,8,10,12,3,12,9,72,10
20,1000,8,10,12,3,12,10,71,10
20,1000,8,10,12,3,12,11,69,10
20,1000,8,10,12,3,12,12,70,10
20,1000,8,10,12,3,12,13,71,10
20,1000,8,10,12,3,12,14,70,10
20,1000,8,10,12,3,12,15,69,10
20,1000,8,10,12,3,12,16,66,10
20,1000,8,10,12,3,12,17,67,10
20,1000,8,10,12,3,12,18,67,10
20,1000,8,10,12,3,12,19,67,10
20,1000,8,10,12,3,12,20,69,10
20,1000,8,10,13,3,13,1,69,10
20,1000,8,10,13,3,13,2,71,10
20,1000,8,10,13,3,13,3,69,10
20,1000,8,10,13,3,13,4,70,10
20,1000,8,10,13,3,13,5,72,10
20,1000,8,10,13,3,13,6,74,10
20,1000,8,10,13,3,13,7,72,10
20,1000,8,10,13,3,13,8,73,10
20,1000,8,10,13,3,13,9,72,10
20,1000,8,10,13,3,13,10,71,10
20,1000,8,10,13,3,13,11,69,10
20,1000,8,10,13,3,13,12,70,10
20,1000,8,10,13,3,13,13,71,10
20,1000,8,10,13,3,13,14,70,10
20,1000,8,10,13,3,13,15,69,10
20,1000,8,10,13,3,13,16,66,10
20,1000,8,10,13,3,13,17,67,10
20,1000,8,10,13,3,13,18,67,10
20,1000,8,10,13,3,13,19,67,10
20,1000,8,10,13,3,13,20,69,10
20,1000,8,10,14,3,14,1,69,10
20,1000,8,10,14,3,14,2,71,10
20,1000,8,10,14,3,14,3,69,10
20,1000,8,10,14,3,14,4,70,10
20,1000,8,10,14,3,14,5,72,10
20,1000,8,10,14,3,14,6,74,10
20,1000,8,10,14,3,14,7,72,10
20,1000,8,10,14,3,14,8,73,10
20,1000,8,10,14,3,14,9,72,10
20,1000,8,10,14,3,14,10,71,10
20,1000,8,10,14,3,14,11,69,10
20,1000,8,10,14,3,14,12,70,10
20,1000,8,10,14,3,14,13,71,10
20,1000,8,10,14,3,14,14,70,10
20,1000,8,10,14,3,14,15,69,10
20,1000,8,10,14,3,14,16,66,10
20,1000,8,10,14,3,14,17,67,10
20,1000,8,10,14,3,14,18,67,10
20,1000,8,10,14,3,14,19,67,10
20,1000,8,10,14,3,14,20,69,10
20,1000,8,10,15,3,15,1,69,10
20,1000,8,10,15,3,15,2,71,10
20,1000,8,10,15,3,15,3,69,10
20,1000,8,10,15,3,15,4,70,10
20,1000,8,10,15,3,15,5,72,10
20,1000,8,10,15,3,15,6,74,10
20,1000,8,10,15,3,15,7,72,10
20,1000,8,10,15,3,15,8,73,10
20,1000,8,10,15,3,15,9,72,10
20,1000,8,10,15,3,15,10,71,10
20,1000,8,10,15,3,15,11,69,10
20,1000,8,10,15,3,15,12,70,10
20,1000,8,10,15,3,15,13,71,10
20,1000,8,10,15,3,15,14,70,10
20,1000,8,10,15,3,15,15,69,10
20,1000,8,10,15,3,15,16,66,10
20,1000,8,10,15,3,15,17,67,10
20,1000,8,10,15,3,15,18,67,10
20,1000,8,10,15,3,15,19,67,10
20,1000,8,10,15,3,15,20,69,10
20,1000,8,10,16,3,16,1,69,10
20,1000,8,10,16,3,16,2,71,10
20,1000,8,10,16,3,16,3,69,10
20,1000,8,10,16,3,16,4,70,10
20,1000,8,10,16,3,16,5,72,10
20,1000,8,10,16,3,16,6,74,10
20,1000,8,10,16,3,16,7,72,10
20,1000,8,10,16,3,16,8,73,10
20,1000,8,10,16,3,16,9,72,10
20,1000,8,10,16,3,16,10,71,10
20,1000,8,10,16,3,16,11,69,10
20,1000,8,10,16,3,16,12,70,10
20,1000,8,10,16,3,16,13,71,10
20,1000,8,10,16,3,16,14,70,10
20,1000,8,10,16,3,16,15,69,10
20,1000,8,10,16,3,16,16,66,10
20,1000,8,10,16,3,16,17,67,10
20,1000,8,10,16,3,16,18,67,10
20,1000,8,10,16,3,16,19,67,10
20,1000,8,10,16,3,16,20,69,10
20,1000,8,10,17,3,17,1,69,10
20,1000,8,10,17,3,17,2,71,10
20,1000,8,10,17,3,17,3,69,10
20,1000,8,10,17,3,17,4,70,10
20,1000,8,10,17,3,17,5,72,10
20,1000,8,10,17,3,17,6,74,10
20,1000,8,10,17,3,17,7,72,10
20,1000,8,10,17,3,17,8,73,10
20,1000,8,10,17,3,17,9,72,10
20,1000,8,10,17,3,17,10,71,10
20,1000,8,10,17,3,17,11,69,10
20,1000,8,10,17,3,17,12,70,10
20,1000,8,10,17,3,17,13,71,10
20,1000,8,10,17,3,17,14,70,10
20,1000,8,10,17,3,17,15,69,10
20,1000,8,10,17,3,17,16,66,10
20,1000,8,10,17,3,17,17,67,10
20,1000,8,10,17,3,17,18,67,10
20,1000,8,10,17,3,17,19,67,10
20,1000,8,10,17,3,17,20,69,10
20,1000,8,10,18,3,18,1,69,10
20,1000,8,10,18,3,18,2,71,10
20,1000,8,10,18,3,18,3,69,10
20,1000,8,10,18,3,18,4,70,10
20,1000,8,10,18,3,18,5,72,10
20,1000,8,10,18,3,18,6,74,10
20,1000,8,10,18,3,18,7,72,10
20,1000,8,10,18,3,18,8,73,10
20,1000,8,10,18,3,18,9,72,10
20,1000,8,10,18,3,18,10,71,10
20,1000,8,10,18,3,18,11,69,10
20,1000,8,10,18,3,18,12,70,10
20,1000,8,10,18,3,18,13,71,10
20,1000,8,10,18,3,18,14,70,10
20,1000,8,10,18,3,18,15,69,10
20,1000,8,10,18,3,18,16,66,10
20,1000,8,10,18,3,18,17,67,10
20,1000,8,10,18,3,18,18,67,10
20,1000,8,10,18,3,18,19,67,10
20,1000,8,10,18,3,18,20,69,10
20,1000,8,10,19,3,19,1,69,10
20,1000,8,10,19,3,19,2,71,10
20,1000,8,10,19,3,19,3,69,10
20,1000,8,10,19,3,19,4,70,10
20,1000,8,10,19,3,19,5,72,10
20,1000,8,10,19,3,19,6,74,10
20,1000,8,10,19,3,19,7,72,10
20,1000,8,10,19,3,19,8,73,10
20,1000,8,10,19,3,19,9,72,10
20,1000,8,10,19,3,19,10,71,10
20,1000,8,10,19,3,19,11,69,10
20,1000,8,10,19,3,19,12,70,10
20,1000,8,10,19,3,19,13,71,10
20,1000,8,10,19,3,19,14,70,10
20,1000,8,10,19,3,19,15,69,10
20,1000,8,10,19,3,19,16,66,10
20,1000,8,10,19,3,19,17,67,10
20,1000,8,10,19,3,19,18,67,10
20,1000,8,10,19,3,19,19,67,10
20,1000,8,10,19,3,19,20,69,10
20,1000,8,10,20,3,20,1,69,10
20,1000,8,10,20,3,20,2,71,10
20,1000,8,10,20,3,20,3,69,10
20,1000,8,10,20,3,20,4,70,10
20,1000,8,10,20,3,20,5,72,10
20,1000,8,10,20,3,20,6,74,10
20,1000,8,10,20,3,20,7,72,10
20,1000,8,10,20,3,20,8,73,10
20,1000,8,10,20,3,20,9,72,10
20,1000,8,10,20,3,20,10,71,10
20,1000,8,10,20,3,20,11,69,10
20,1000,8,10,20,3,20,12,70,10
20,1000,8,10,20,3,20,13,71,10
20,1000,8,10,20,3,20,14,70,10
20,1000,8,10,20,3,20,15,69,10
20,1000,8,10,20,3,20,16,66,10
20,1000,8,10,20,3,20,17,67,10
20,1000,8,10,20,3,20,18,67,10
20,1000,8,10,20,3,20,19,67,10
20,1000,8,10,20,3,20,20,69,10
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,1000,8,10,1,4,1,1,5,0
20,1000,8,10,1,4,1,2,12,2
20,1000,8,10,1,4,1,3,18,10
20,1000,8,10,1,4,1,4,23,10
20,1000,8,10,1,4,1,5,27,10
20,1000,8,10,1,4,1,6,34,10
20,1000,8,10,1,4,1,7,37,10
20,1000,8,10,1,4,1,8,42,10
20,1000,8,10,1,4,1,9,48,10
20,1000,8,10,1,4,1,10,52,10
20,1000,8,10,1,4,1,11,56,10
20,1000,8,10,1,4,1,12,59,10
20,1000,8,10,1,4,1,13,62,10
20,1000,8,10,1,4,1,14,63,10
20,1000,8,10,1,4,1,15,63,10
20,1000,8,10,1,4,1,16,66,10
20,1000,8,10,1,4,1,17,67,10
20,1000,8,10,1,4,1,18,67,10
20,1000,8,10,1,4,1,19,68,10
20,1000,8,10,1,4,1,20,64,10
20,1000,8,10,2,4,2,1,66,10
20,1000,8,10,2,4,2,2,65,10
20,1000,8,10,2,4,2,3,64,10
20,1000,8,10,2,4,2,4,65,10
20,1000,8,10,2,4,2,5,65,10
20,1000,8,10,2,4,2,6,67,10
20,1000,8,10,2,4,2,7,64,10
20,1000,8,10,2,4,2,8,67,10
20,1000,8,10,2,4,2,9,69,10
20,1000,8,10,2,4,2,10,70,10
20,1000,8,10,2,4,2,11,69,10
20,1000,8,10,2,4,2,12,70,10
20,1000,8,10,2,4,2,13,68,10
20,1000,8,10,2,4,2,14,70,10
20,1000,8,10,2,4,2,15,68,10
20,1000,8,10,2,4,2,16,68,10
20,1000,8,10,2,4,2,17,68,10
20,1000,8,10,2,4,2,18,67,10
20,1000,8,10,2,4,2,19,67,10
20,1000,8,10,2,4,2,20,64,10
20,1000,8,10,3,4,3,1,66,10
20,1000,8,10,3,4,3,2,65,10
20,1000,8,10,3,4,3,3,64,10
20,1000,8,10,3,4,3,4,66,10
20,1000,8,10,3,4,3,5,65,10
20,1000,8,10,3,4,3,6,67,10
20,1000,8,10,3,4,3,7,64,10
20,1000,8,10,3,4,3,8,67,10
20,1000,8,10,3,4,3,9,69,10
20,1000,8,10,3,4,3,10,70,10
20,1000,8,10,3,4,3,11,69,10
20,1000,8,10,3,4,3,12,70,10
20,1000,8,10,3,4,3,13,68,10
20,1000,8,10,3,4,3,14,70,10
20,1000,8,10,3,4,3,15,68,10
20,1000,8,10,3,4,3,16,68,10
20,1000,8,10,3,4,3,17,68,10
20,1000,8,10,3,4,3,18,67,10
20,1000,8,10,3,4,3,19,67,10
20,1000,8,10,3,4,3,20,64,10
20,1000,8,10,4,4,4,1,66,10
20,1000,8,10,4,4,4,2,65,10
20,1000,8,10,4,4,4,3,64,10
20,1000,8,10,4,4,4,4,66,10
20,1000,8,10,4,4,4,5,65,10
20,1000,8,10,4,4,4,6,67,10
20,1000,8,10,4,4,4,7,64,10
20,1000,8,10,4,4,4,8,67,10
20,1000,8,10,4,4,4,9,69,10
20,1000,8,10,4,4,4,10,70,10
20,1000,8,10,4,4,4,11,69,10
20,1000,8,10,4,4,4,12,70,10
20,1000,8,10,4,4,4,13,68,10
20,1000,8,10,4,4,4,14,70,10
20,1000,8,10,4,4,4,15,68,10
20,1000,8,10,4,4,4,16,68,10
20,1000,8,10,4,4,4,17,68,10
20,1000,8,10,4,4,4,18,67,10
20,1000,8,10,4,4,4,19,67,10
20,1000,8,10,4,4,4,20,64,10
20,1000,8,10,5,4,5,1,66,10
20,1000,8,10,5,4,5,2,65,10
20,1000,8,10,5,4,5,3,64,10
20,1000,8,10,5,4,5,4,66,10
20,1000,8,10,5,4,5,5,65,10
20,1000,8,10,5,4,5,6,67,10
20,1000,8,10,5,4,5,7,64,10
20,1000,8,10,5,4,5,8,67,10
20,1000,8,10,5,4,5,9,69,10
20,1000,8,10,5,4,5,10,70,10
20,1000,8,10,5,4,5,11,69,10
20,1000,8,10,5,4,5,12,70,10
20,1000,8,10,5,4,5,13,68,10
20,1000,8,10,5,4,5,14,70,10
20,1000,8,10,5,4,5,15,68,10
20,1000,8,10,5,4,5,16,68,10
20,1000,8,10,5,4,5,17,68,10
20,1000,8,10,5,4,5,18,67,10
20,1000,8,10,5,4,5,19,67,10
20,1000,8,10,5,4,5,20,64,10
20,1000,8,10,6,4,6,1,66,10
20,1000,8,10,6,4,6,2,65,10
20,1000,8,10,6,4,6,3,64,10
20,1000,8,10,6,4,6,4,66,10
20,1000,8,10,6,4,6,5,65,10
20,1000,8,10,6,4,6,6,67,10
20,1000,8,10,6,4,6,7,64,10
20,1000,8,10,6,4,6,8,67,10
20,1000,8,10,6,4,6,9,69,10
20,1000,8,10,6,4,6,10,70,10
20,1000,8,10,6,4,6,11,69,10
20,1000,8,10,6,4,6,12,70,10
20,1000,8,10,6,4,6,13,68,10
20,1000,8,10,6,4,6,14,70,10
20,1000,8,10,6,4,6,15,68,10
20,1000,8,10,6,4,6,16,68,10
20,1000,8,10,6,4,6,17,68,10
20,1000,8,10,6,4,6,18,67,10
20,1000,8,10,6,4,6,19,67,10
20,1000,8,10,6,4,6,20,64,10
20,1000,8,10,7,4,7,1,66,10
20,1000,8,10,7,4,7,2,65,10
20,1000,8,10,7,4,7,3,64,10
20,1000,8,10,7,4,7,4,66,10
20,1000,8,10,7,4,7,5,65,10
20,1000,8,10,7,4,7,6,67,10
20,1000,8,10,7,4,7,7,64,10
20,1000,8,10,7,4,7,8,67,10
20,1000,8,10,7,4,7,9,69,10
20,1000,8,10,7,4,7,10,70,10
20,1000,8,10,7,4,7,11,69,10
20,1000,8,10,7,4,7,12,70,10
20,1000,8,10,7,4,7,13,68,10
20,1000,8,10,7,4,7,14,70,10
20,1000,8,10,7,4,7,15,68,10
20,1000,8,10,7,4,7,16,68,10
20,1000,8,10,7,4,7,17,68,10
20,1000,8,10,7,4,7,18,67,10
20,1000,8,10,7,4,7,19,67,10
20,1000,8,10,7,4,7,20,64,10
20,1000,8,10,8,4,8,1,66,10
20,1000,8,10,8,4,8,2,65,10
20,1000,8,10,8,4,8,3,64,10
20,1000,8,10,8,4,8,4,66,10
20,1000,8,10,8,4,8,5,65,10
20,1000,8,10,8,4,8,6,67,10
20,1000,8,10,8,4,8,7,64,10
20,1000,8,10,8,4,8,8,67,10
20,1000,8,10,8,4,8,9,69,10
20,1000,8,10,8,4,8,10,70,10
20,1000,8,10,8,4,8,11,69,10
20,1000,8,10,8,4,8,12,70,10
20,1000,8,10,8,4,8,13,68,10
20,1000,8,10,8,4,8,14,70,10
20,1000,8,10,8,4,8,15,68,10
20,1000,8,10,8,4,8,16,68,10
20,1000,8,10,8,4,8,17,68,10
20,1000,8,10,8,4,8,18,67,10
20,1000,8,10,8,4,8,19,67,10
20,1000,8,10,8,4,8,20,64,10
20,1000,8,10,9,4,9,1,66,10
20,1000,8,10,9,4,9,2,65,10
20,1000,8,10,9,4,9,3,64,10
20,1000,8,10,9,4,9,4,66,10
20,1000,8,10,9,4,9,5,65,10
20,1000,8,10,9,4,9,6,67,10
20,1000,8,10,9,4,9,7,64,10
20,1000,8,10,9,4,9,8,67,10
20,1000,8,10,9,4,9,9,69,10
20,1000,8,10,9,4,9,10,70,10
20,1000,8,10,9,4,9,11,69,10
20,1000,8,10,9,4,9,12,70,10
20,1000,8,10,9,4,9,13,68,10
20,1000,8,10,9,4,9,14,70,10
20,1000,8,10,9,4,9,15,68,10
20,1000,8,10,9,4,9,16,68,10
20,1000,8,10,9,4,9,17,68,10
20,1000,8,10,9,4,9,18,67,10
20,1000,8,10,9,4,9,19,67,10
20,1000,8,10,9,4,9,20,64,10
20,1000,8,10,10,4,10,1,66,10
20,1000,8,10,10,4,10,2,65,10
20,1000,8,10,10,4,10,3,64,10
20,1000,8,10,10,4,10,4,66,10
20,1000,8,10,10,4,10,5,65,10
20,1000,8,10,10,4,10,6,67,10
20,1000,8,10,10,4,10,7,64,10
20,1000,8,10,10,4,10,8,67,10
20,1000,8,10,10,4,10,9,69,10
20,1000,8,10,10,4,10,10,70,10
20,1000,8,10,10,4,10,11,69,10
20,1000,8,10,10,4,10,12,70,10
20,1000,8,10,10,4,10,13,68,10
20,1000,8,10,10,4,10,14,70,10
20,1000,8,10,10,4,10,15,68,10
20,1000,8,10,10,4,10,16,68,10
20,1000,8,10,10,4,10,17,68,10
20,1000,8,10,10,4,10,18,67,10
20,1000,8,10,10,4,10,19,67,10
20,1000,8,10,10,4,10,20,64,10
20,1000,8,10,11,4,11,1,66,10
20,1000,8,10,11,4,11,2,65,10
20,1000,8,10,11,4,11,3,64,10
20,1000,8,10,11,4,11,4,66,10
20,1000,8,10,11,4,11,5,65,10
20,1000,8,10,11,4,11,6,67,10
20,1000,8,10,11,4,11,7,64,10
20,1000,8,10,11,4,11,8,67,10
20,1000,8,10,11,4,11,9,69,10
20,1000,8,10,11,4,11,10,70,10
20,1000,8,10,11,4,11,11,69,10
20,1000,8,10,11,4,11,12,70,10
20,1000,8,10,11,4,11,13,68,10
20,1000,8,10,11,4,11,14,70,10
20,1000,8,10,11,4,11,15,68,10
20,1000,8,10,11,4,11,16,68,10
20,1000,8,10,11,4,11,17,68,10
20,1000,8,10,11,4,11,18,67,10
20,1000,8,10,11,4,11,19,67,10
20,1000,8,10,11,4,11,20,64,10
20,1000,8,10,12,4,12,1,66,10
20,1000,8,10,12,4,12,2,65,10
20,1000,8,10,12,4,12,3,64,10
20,1000,8,10,12,4,12,4,66,10
20,1000,8,10,12,4,12,5,65,10
20,1000,8,10,12,4,12,6,67,10
20,1000,8,10,12,4,12,7,64,10
20,1000,8,10,12,4,12,8,67,10
20,1000,8,10,12,4,12,9,69,10
20,1000,8,10,12,4,12,10,70,10
20,1000,8,10,12,4,12,11,69,10
20,1000,8,10,12,4,12,12,70,10
20,1000,8,10,12,4,12,13,68,10
20,1000,8,10,12,4,12,14,70,10
20,1000,8,10,12,4,12,15,68,10
20,1000,8,10,12,4,12,16,68,10
20,1000,8,10,12,4,12,17,68,10
20,1000,8,10,12,4,12,18,67,10
20,1000,8,10,12,4,12,19,67,10
20,1000,8,10,12,4,12,20,64,10
20,1000,8,10,13,4,13,1,66,10
20,1000,8,10,13,4,13,2,65,10
20,1000,8,10,13,4,13,3,64,10
20,1000,8,10,13,4,13,4,66,10
20,1000,8,10,13,4,13,5,65,10
20,1000,8,10,13,4,13,6,67,10
20,1000,8,10,13,4,13,7,64,10
20,1000,8,10,13,4,13,8,67,10
20,1000,8,10,13,4,13,9,69,10
20,1000,8,10,13,4,13,10,70,10
20,1000,8,10,13,4,13,11,69,10
20,1000,8,10,13,4,13,12,70,10
20,1000,8,10,13,4,13,13,68,10
20,1000,8,10,13,4,13,14,70,10
20,1000,8,10,13,4,13,15,68,10
20,1000,8,10,13,4,13,16,68,10
20,1000,8,10,13,4,13,17,68,10
20,1000,8,10,13,4,13,18,67,10
20,1000,8,10,13,4,13,19,67,10
20,1000,8,10,13,4,13,20,64,10
20,1000,8,10,14,4,14,1,66,10
20,1000,8,10,14,4,14,2,65,10
20,1000,8,10,14,4,14,3,64,10
20,1000,8,10,14,4,14,4,66,10
20,1000,8,10,14,4,14,5,65,10
20,1000,8,10,14,4,14,6,67,10
20,1000,8,10,14,4,14,7,64,10
20,1000,8,10,14,4,14,8,67,10
20,1000,8,10,14,4,14,9,69,10
20,1000,8,10,14,4,14,10,70,10
20,1000,8,10,14,4,14,11,69,10
20,1000,8,10,14,4,14,12,70,10
20,1000,8,10,14,4,14,13,68,10
20,1000,8,10,14,4,14,14,70,10
20,1000,8,10,14,4,14,15,68,10
20,1000,8,10,14,4,14,16,68,10
20,1000,8,10,14,4,14,17,68,10
20,1000,8,10,14,4,14,18,67,10
20,1000,8,10,14,4,14,19,67,10
20,1000,8,10,14,4,14,20,64,10
20,1000,8,10,15,4,15,1,66,10
20,1000,8,10,15,4,15,2,65,10
20,1000,8,10,15,4,15,3,64,10
20,1000,8,10,15,4,15,4,66,10
20,1000,8,10,15,4,15,5,65,10
20,1000,8,10,15,4,15,6,67,10
20,1000,8,10,15,4,15,7,64,10
20,1000,8,10,15,4,15,8,67,10
20,1000,8,10,15,4,15,9,69,10
20,1000,8,10,15,4,15,10,70,10
20,1000,8,10,15,4,15,11,69,10
20,1000,8,10,15,4,15,12,70,10
20,1000,8,10,15,4,15,13,68,10
20,1000,8,10,15,4,15,14,70,10
20,1000,8,10,15,4,15,15,68,10
20,1000,8,10,15,4,15,16,68,10
20,1000,8,10,15,4,15,17,68,10
20,1000,8,10,15,4,15,18,67,10
20,1000,8,10,15,4,15,19,67,10
20,1000,8,10,15,4,15,20,64,10
20,1000,8,10,16,4,16,1,66,10
20,1000,8,10,16,4,16,2,65,10
20,1000,8,10,16,4,16,3,64,10
20,1000,8,10,16,4,16,4,66,10
20,1000,8,10,16,4,16,5,65,10
20,1000,8,10,16,4,16,6,67,10
20,1000,8,10,16,4,16,7,64,10
20,1000,8,10,16,4,16,8,67,10
20,1000,8,10,16,4,16,9,69,10
20,1000,8,10,16,4,16,10,70,10
20,1000,8,10,16,4,16,11,69,10
20,1000,8,10,16,4,16,12,70,10
20,1000,8,10,16,4,16,13,68,10
20,1000,8,10,16,4,16,14,70,10
20,1000,8,10,16,4,16,15,68,10
20,1000,8,10,16,4,16,16,68,10
20,1000,8,10,16,4,16,17,68,10
20,1000,8,10,16,4,16,18,67,10
20,1000,8,10,16,4,16,19,67,10
20,1000,8,10,16,4,16,20,64,10
20,1000,8,10,17,4,17,1,66,10
20,1000,8,10,17,4,17,2,65,10
20,1000,8,10,17,4,17,3,64,10
20,1000,8,10,17,4,17,4,66,10
20,1000,8,10,17,4,17,5,65,10
20,1000,8,10,17,4,17,6,67,10
20,1000,8,10,17,4,17,7,64,10
20,1000,8,10,17,4,17,8,67,10
20,1000,8,10,17,4,17,9,69,10
20,1000,8,10,17,4,17,10,70,10
20,1000,8,10,17,4,17,11,69,10
20,1000,8,10,17,4,17,12,70,10
20,1000,8,10,17,4,17,13,68,10
20,1000,8,10,17,4,17,14,70,10
20,1000,8,10,17,4,17,15,68,10
20,1000,8,10,17,4,17,16,68,10
20,1000,8,10,17,4,17,17,68,10
20,1000,8,10,17,4,17,18,67,10
20,1000,8,10,17,4,17,19,67,10
20,1000,8,10,17,4,17,20,64,10
20,1000,8,10,18,4,18,1,66,10
20,1000,8,10,18,4,18,2,65,10
20,1000,8,10,18,4,18,3,64,10
20,1000,8,10,18,4,18,4,66,10
20,1000,8,10,18,4,18,5,65,10
20,1000,8,10,18,4,18,6,67,10
20,1000,8,10,18,4,18,7,64,10
20,1000,8,10,18,4,18,8,67,10
20,1000,8,10,18,4,18,9,69,10
20,1000,8,10,18,4,18,10,70,10
20,1000,8,10,18,4,18,11,69,10
20,1000,8,10,18,4,18,12,70,10
20,1000,8,10,18,4,18,13,68,10
20,1000,8,10,18,4,18,14,70,10
20,1000,8,10,18,4,18,15,68,10
20,1000,8,10,18,4,18,16,68,10
20,1000,8,10,18,4,18,17,68,10
20,1000,8,10,18,4,18,18,67,10
20,1000,8,10,18,4,18,19,67,10
20,1000,8,10,18,4,18,20,64,10
20,1000,8,10,19,4,19,1,66,10
20,1000,8,10,19,4,19,2,65,10
20,1000,8,10,19,4,19,3,64,10
20,1000,8,10,19,4,19,4,66,10
20,1000,8,10,19,4,19,5,65,10
20,1000,8,10,19,4,19,6,67,10
20,1000,8,10,19,4,19,7,64,10
20,1000,8,10,19,4,19,8,67,10
20,1000,8,10,19,4,19,9,69,10
20,1000,8,10,19,4,19,10,70,10
20,1000,8,10,19,4,19,11,69,10
20,1000,8,10,19,4,19,12,70,10
